Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
88,7,2024-11-03,BRK,,DET,"L, 92-106",,12:55,1,1,1.000,0,0,,1,1,1.000,1.000,3,4,.750,0,1,1,0,1,1,0,3,5,5.1,1,Keon Johnson
89,8,2024-11-04,BRK,,MEM,"W, 106-104",,20:30,2,7,.286,2,3,.667,0,4,.000,.429,0,0,,0,4,4,3,0,0,2,5,6,1.2,-5,Keon Johnson
90,9,2024-11-08,BRK,@,BOS,"L, 104-108 (OT)",,15:39,1,6,.167,0,3,.000,1,3,.333,.167,1,1,1.000,1,1,2,1,0,0,1,2,3,-0.9,-2,Keon Johnson
91,10,2024-11-09,BRK,@,CLE,"L, 100-105",,12:14,2,7,.286,2,6,.333,0,1,.000,.429,0,0,,1,3,4,2,0,0,3,0,6,1.9,-7,Keon Johnson
92,11,2024-11-11,BRK,@,NOP,"W, 107-105",,18:26,2,6,.333,1,4,.250,1,2,.500,.417,0,0,,1,3,4,2,0,0,0,0,5,4.6,0,Keon Johnson
93,12,2024-11-13,BRK,,BOS,"L, 114-139",,23:16,4,10,.400,4,8,.500,0,2,.000,.600,0,0,,1,4,5,0,0,2,2,1,12,7.5,-16,Keon Johnson
94,13,2024-11-15,BRK,@,NYK,"L, 122-124",,11:44,2,4,.500,1,3,.333,1,1,1.000,.625,2,2,1.000,1,2,3,1,1,0,1,2,7,6.2,-6,Keon Johnson
95,14,2024-11-17,BRK,@,NYK,"L, 104-114",,10:47,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,1,1,2,0,0,0,1,0,-0.1,-17,Keon Johnson
96,15,2024-11-19,BRK,,CHO,"W, 116-115",,10:21,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,1,2,3,1,0,0,1,2,0,-1.9,-16,Keon Johnson
,16,2024-11-22,BRK,@,PHI,"L, 98-113",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Keon Johnson
97,17,2024-11-24,BRK,@,SAC,"W, 108-103",,09:30,2,3,.667,2,2,1.000,0,1,.000,1.000,0,0,,0,0,0,1,0,0,0,1,6,5.0,3,Keon Johnson
98,18,2024-11-25,BRK,@,GSW,"W, 128-120",,29:31,3,9,.333,2,7,.286,1,2,.500,.444,0,2,.000,0,2,2,0,0,0,0,3,8,1.5,-2,Keon Johnson
99,19,2024-11-27,BRK,@,PHO,"W, 127-117",,20:20,2,5,.400,0,3,.000,2,2,1.000,.400,0,0,,1,2,3,1,0,0,0,5,4,1.3,3,Keon Johnson
100,20,2024-11-29,BRK,,ORL,"L, 100-123",,27:31,6,16,.375,3,9,.333,3,7,.429,.469,0,0,,2,4,6,1,2,1,5,4,15,5.6,4,Keon Johnson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Keon Johnson
101,21,2024-12-01,BRK,,ORL,"L, 92-100",,31:59,5,13,.385,2,8,.250,3,5,.600,.462,0,0,,0,4,4,2,2,0,1,5,12,6.5,9,Keon Johnson
102,22,2024-12-02,BRK,@,CHI,"L, 102-128",*,30:23,3,10,.300,2,6,.333,1,4,.250,.400,0,0,,1,2,3,3,1,1,1,2,8,5.5,-28,Keon Johnson
103,23,2024-12-04,BRK,,IND,"W, 99-90",*,23:17,1,5,.200,0,3,.000,1,2,.500,.200,2,2,1.000,1,4,5,2,1,1,1,2,4,4.1,-10,Keon Johnson
