Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
790,58,2025-02-24,DET,,LAC,"W, 106-97",*,34:38,2,7,.286,0,5,.000,2,2,1.000,.286,2,2,1.000,0,2,2,2,1,1,1,0,6,4.6,1,Tim Hardaway Jr.
791,59,2025-02-26,DET,,BOS,"W, 117-97",*,28:42,3,8,.375,1,4,.250,2,4,.500,.438,2,2,1.000,2,2,4,2,1,0,0,0,9,9.0,-1,Tim Hardaway Jr.
792,60,2025-02-28,DET,,DEN,"L, 119-134",*,17:29,4,11,.364,1,7,.143,3,4,.750,.409,1,1,1.000,0,1,1,2,0,0,1,1,10,4.2,-21,Tim Hardaway Jr.
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Tim Hardaway Jr.
793,61,2025-03-01,DET,,BRK,"W, 115-94",*,22:23,3,9,.333,3,9,.333,0,0,,.500,0,0,,0,1,1,2,0,0,0,2,9,4.8,16,Tim Hardaway Jr.
794,62,2025-03-03,DET,@,UTA,"W, 134-106",*,30:43,4,10,.400,1,6,.167,3,4,.750,.450,4,4,1.000,2,5,7,3,2,0,1,2,13,12.8,29,Tim Hardaway Jr.
795,63,2025-03-05,DET,@,LAC,"L, 115-123",*,33:44,3,6,.500,0,3,.000,3,3,1.000,.500,1,1,1.000,0,4,4,1,1,0,1,1,7,5.5,-11,Tim Hardaway Jr.
796,64,2025-03-08,DET,@,GSW,"L, 110-115",*,29:20,2,9,.222,1,6,.167,1,3,.333,.278,1,2,.500,0,2,2,2,2,0,0,2,6,3.3,-4,Tim Hardaway Jr.
797,65,2025-03-09,DET,@,POR,"W, 119-112",*,27:00,5,11,.455,3,8,.375,2,3,.667,.591,0,0,,2,5,7,2,1,0,1,0,13,11.6,7,Tim Hardaway Jr.
798,66,2025-03-11,DET,,WAS,"W, 123-103",*,23:17,3,8,.375,3,7,.429,0,1,.000,.563,2,3,.667,0,4,4,1,2,0,0,0,11,10.1,21,Tim Hardaway Jr.
799,67,2025-03-13,DET,,WAS,"L, 125-129",*,28:02,3,11,.273,2,6,.333,1,5,.200,.364,2,3,.667,0,3,3,1,0,0,0,4,10,3.1,-11,Tim Hardaway Jr.
800,68,2025-03-15,DET,,OKC,"L, 107-113",*,32:11,4,10,.400,3,7,.429,1,3,.333,.550,0,0,,0,1,1,0,1,0,0,1,11,6.5,-10,Tim Hardaway Jr.
801,69,2025-03-17,DET,@,NOP,"W, 127-81",*,21:00,3,8,.375,2,5,.400,1,3,.333,.500,0,0,,0,3,3,0,0,0,0,0,8,4.5,6,Tim Hardaway Jr.
802,70,2025-03-19,DET,@,MIA,"W, 116-113",*,19:52,3,8,.375,1,4,.250,2,4,.500,.438,3,3,1.000,0,2,2,1,0,1,1,0,10,6.6,1,Tim Hardaway Jr.
803,71,2025-03-21,DET,@,DAL,"L, 117-123",*,07:52,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,0,0,-0.7,-9,Tim Hardaway Jr.
,72,2025-03-23,DET,,NOP,"W, 136-130",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Hardaway Jr.
804,73,2025-03-25,DET,,SAS,"W, 122-96",*,25:18,4,7,.571,1,4,.250,3,3,1.000,.643,3,3,1.000,0,2,2,4,0,0,0,2,12,11.3,6,Tim Hardaway Jr.
805,74,2025-03-28,DET,,CLE,"W, 133-122",*,33:09,10,18,.556,7,11,.636,3,7,.429,.750,5,5,1.000,0,1,1,3,0,0,1,3,32,23.6,14,Tim Hardaway Jr.
806,75,2025-03-30,DET,@,MIN,"L, 104-123",*,30:06,5,14,.357,3,8,.375,2,6,.333,.464,7,8,.875,1,3,4,0,1,1,0,2,20,14.3,-21,Tim Hardaway Jr.
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Tim Hardaway Jr.
807,76,2025-04-02,DET,@,OKC,"L, 103-119",*,37:29,8,14,.571,5,9,.556,3,5,.600,.750,2,2,1.000,0,3,3,3,0,0,0,4,23,17.8,-11,Tim Hardaway Jr.
808,77,2025-04-04,DET,@,TOR,"W, 117-105",*,38:59,8,14,.571,5,9,.556,3,5,.600,.750,2,2,1.000,0,3,3,0,1,0,1,1,23,16.9,23,Tim Hardaway Jr.
809,78,2025-04-05,DET,,MEM,"L, 103-109",*,32:11,2,10,.200,1,7,.143,1,3,.333,.250,4,4,1.000,0,3,3,3,0,0,0,0,9,5.8,-5,Tim Hardaway Jr.
810,79,2025-04-07,DET,,SAC,"L, 117-127",*,34:39,6,15,.400,4,11,.364,2,4,.500,.533,3,3,1.000,0,0,0,2,0,0,2,0,19,10.3,-17,Tim Hardaway Jr.
811,80,2025-04-10,DET,,NYK,"W, 115-106",*,26:54,4,7,.571,2,4,.500,2,3,.667,.714,0,0,,0,4,4,3,1,0,0,2,10,10.2,12,Tim Hardaway Jr.
812,81,2025-04-11,DET,,MIL,"L, 119-125",*,26:13,2,10,.200,2,8,.250,0,2,.000,.300,0,0,,0,0,0,0,0,0,0,2,6,-1.0,5,Tim Hardaway Jr.
813,82,2025-04-13,DET,@,MIL,"L, 133-140 (OT)",*,12:00,1,4,.250,1,4,.250,0,0,,.375,0,0,,0,1,1,0,0,0,0,0,3,0.9,-18,Tim Hardaway Jr.
497,1,2024-10-23,DET,,IND,"L, 109-115",,27:50,5,13,.385,2,6,.333,3,7,.429,.462,2,3,.667,0,3,3,1,0,0,1,2,14,6.3,-5,Malik Beasley
498,2,2024-10-25,DET,@,CLE,"L, 101-113",,29:18,5,11,.455,3,6,.500,2,5,.400,.591,0,0,,0,4,4,1,0,1,1,1,13,8.5,-6,Malik Beasley
499,3,2024-10-26,DET,,BOS,"L, 118-124",,20:19,5,10,.500,5,8,.625,0,2,.000,.750,2,2,1.000,0,3,3,0,0,0,1,0,17,11.9,1,Malik Beasley
500,4,2024-10-28,DET,@,MIA,"L, 98-106",,18:39,1,12,.083,1,7,.143,0,5,.000,.125,0,0,,0,0,0,1,1,0,1,1,3,-4.7,0,Malik Beasley
501,5,2024-10-30,DET,@,PHI,"W, 105-95",,25:30,4,11,.364,3,10,.300,1,1,1.000,.500,0,1,.000,2,1,3,3,0,0,1,1,11,6.9,1,Malik Beasley
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Malik Beasley
502,6,2024-11-01,DET,,NYK,"L, 98-128",,25:21,3,9,.333,2,6,.333,1,3,.333,.444,0,0,,0,0,0,1,1,0,3,0,8,1.6,-26,Malik Beasley
503,7,2024-11-03,DET,@,BRK,"W, 106-92",,29:19,6,15,.400,4,11,.364,2,4,.500,.533,2,3,.667,0,1,1,1,2,0,0,3,18,11.3,18,Malik Beasley
