Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
722,8,2024-11-07,UTA,@,MIL,"L, 100-123",,20:46,5,11,.455,4,9,.444,1,2,.500,.636,4,4,1.000,0,4,4,2,0,0,4,0,18,10.9,-9,Jordan Clarkson
723,9,2024-11-09,UTA,@,SAS,"W, 111-110",,24:03,5,15,.333,2,6,.333,3,9,.333,.400,4,5,.800,1,2,3,4,3,0,1,3,16,12.0,-11,Jordan Clarkson
724,10,2024-11-12,UTA,,PHO,"L, 112-120",,30:05,6,14,.429,4,9,.444,2,5,.400,.571,0,0,,1,4,5,8,2,0,1,3,16,15.9,-11,Jordan Clarkson
725,11,2024-11-14,UTA,,DAL,"W, 115-113",,30:15,7,16,.438,3,9,.333,4,7,.571,.531,3,3,1.000,2,2,4,4,0,0,0,1,20,16.0,3,Jordan Clarkson
726,12,2024-11-16,UTA,@,SAC,"L, 117-121",,30:15,7,18,.389,1,5,.200,6,13,.462,.417,2,4,.500,0,3,3,5,3,0,3,0,17,10.8,-6,Jordan Clarkson
727,13,2024-11-17,UTA,@,LAC,"L, 105-116",,29:33,7,17,.412,2,11,.182,5,6,.833,.471,5,5,1.000,1,3,4,2,1,0,2,0,21,13.9,2,Jordan Clarkson
728,14,2024-11-19,UTA,@,LAL,"L, 118-124",,25:38,6,15,.400,1,5,.200,5,10,.500,.433,5,5,1.000,0,4,4,2,0,0,0,2,18,11.7,-1,Jordan Clarkson
,15,2024-11-21,UTA,@,SAS,"L, 118-126",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
729,16,2024-11-23,UTA,,NYK,"W, 121-106",,24:42,2,9,.222,0,0,,2,9,.222,.222,0,0,,2,2,4,6,0,0,4,2,4,-0.1,-8,Jordan Clarkson
,17,2024-11-26,UTA,,SAS,"L, 115-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,18,2024-11-27,UTA,,DEN,"L, 103-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,19,2024-11-30,UTA,,DAL,"L, 94-106",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jordan Clarkson
,20,2024-12-01,UTA,,LAL,"L, 104-105",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,21,2024-12-03,UTA,@,OKC,"L, 106-133",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,22,2024-12-06,UTA,@,POR,"W, 141-99",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,23,2024-12-08,UTA,@,SAC,"L, 97-141",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
730,24,2024-12-13,UTA,,PHO,"L, 126-134",,30:32,8,13,.615,4,6,.667,4,7,.571,.769,3,4,.750,0,2,2,4,1,1,3,4,23,17.2,-4,Jordan Clarkson
731,25,2024-12-16,UTA,@,LAC,"L, 107-144",,23:22,6,13,.462,3,6,.500,3,7,.429,.577,5,6,.833,0,0,0,2,1,0,6,0,20,9.3,-21,Jordan Clarkson
732,26,2024-12-19,UTA,@,DET,"W, 126-119",,13:34,1,6,.167,1,3,.333,0,3,.000,.250,0,0,,0,1,1,5,1,1,4,1,3,0.3,-10,Jordan Clarkson
733,27,2024-12-21,UTA,@,BRK,"W, 105-94",,30:56,6,12,.500,2,5,.400,4,7,.571,.583,2,4,.500,0,3,3,8,1,0,1,0,16,15.7,4,Jordan Clarkson
734,28,2024-12-23,UTA,@,CLE,"L, 113-124",,33:29,7,17,.412,3,5,.600,4,12,.333,.500,10,11,.909,0,6,6,5,2,1,4,5,27,19.5,4,Jordan Clarkson
,29,2024-12-26,UTA,@,POR,"L, 120-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
735,30,2024-12-28,UTA,,PHI,"L, 111-114",*,30:10,7,16,.438,0,3,.000,7,13,.538,.438,3,3,1.000,1,2,3,4,0,1,2,1,17,11.0,-9,Jordan Clarkson
736,31,2024-12-30,UTA,,DEN,"L, 121-132",,27:46,7,15,.467,3,5,.600,4,10,.400,.567,7,7,1.000,2,3,5,4,1,0,4,2,24,17.6,-7,Jordan Clarkson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jordan Clarkson
737,32,2025-01-01,UTA,@,NYK,"L, 103-119",,32:02,8,20,.400,3,7,.429,5,13,.385,.475,6,9,.667,1,3,4,1,1,2,5,1,25,12.3,-10,Jordan Clarkson
738,33,2025-01-04,UTA,@,MIA,"W, 136-100",,02:46,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,0,0,1,0,0,0,0,2,1.7,2,Jordan Clarkson
,34,2025-01-05,UTA,@,ORL,"W, 105-92",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,35,2025-01-07,UTA,,ATL,"L, 121-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,36,2025-01-09,UTA,,MIA,"L, 92-97",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,37,2025-01-11,UTA,@,PHO,"L, 106-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,38,2025-01-12,UTA,,BRK,"W, 112-111 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,39,2025-01-15,UTA,,CHO,"L, 112-117",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,40,2025-01-17,UTA,@,NOP,"L, 123-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,41,2025-01-20,UTA,@,NOP,"L, 119-123 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,42,2025-01-22,UTA,@,OKC,"L, 114-123",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,43,2025-01-25,UTA,@,MEM,"L, 103-125",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
739,44,2025-01-27,UTA,,MIL,"L, 110-125",,21:41,4,12,.333,4,8,.500,0,4,.000,.500,1,2,.500,1,2,3,5,0,0,1,3,13,8.4,8,Jordan Clarkson
,45,2025-01-28,UTA,@,GSW,"L, 103-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
