Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
265,75,2025-04-01,MIL,,PHO,"W, 133-123",,17:17,4,7,.571,0,1,.000,4,6,.667,.571,1,1,1.000,0,1,1,2,0,0,2,4,9,3.8,-19,Kevin Porter Jr.
266,76,2025-04-03,MIL,@,PHI,"W, 126-113",,17:39,4,5,.800,0,1,.000,4,4,1.000,.800,0,0,,1,4,5,3,0,0,1,0,8,9.1,31,Kevin Porter Jr.
267,77,2025-04-05,MIL,@,MIA,"W, 121-115 (OT)",,39:31,8,16,.500,2,2,1.000,6,14,.429,.563,6,7,.857,1,11,12,8,0,0,1,0,24,24.2,13,Kevin Porter Jr.
268,78,2025-04-06,MIL,@,NOP,"W, 111-107",*,33:47,8,18,.444,3,5,.600,5,13,.385,.528,1,2,.500,1,7,8,4,2,0,0,0,20,17.8,0,Kevin Porter Jr.
269,79,2025-04-08,MIL,,MIN,"W, 110-103",,25:14,6,9,.667,0,2,.000,6,7,.857,.667,9,9,1.000,3,1,4,5,5,0,3,4,21,23.4,18,Kevin Porter Jr.
270,80,2025-04-10,MIL,,NOP,"W, 136-111",,23:18,6,11,.545,1,5,.200,5,6,.833,.591,7,9,.778,1,4,5,7,5,0,0,3,20,24.5,18,Kevin Porter Jr.
271,81,2025-04-11,MIL,@,DET,"W, 125-119",,30:55,5,12,.417,2,4,.500,3,8,.375,.500,4,6,.667,1,3,4,7,2,0,2,3,16,14.1,-3,Kevin Porter Jr.
,82,2025-04-13,MIL,,DET,"W, 140-133 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Porter Jr.
1054,1,2024-10-23,LAC,,PHO,"L, 113-116 (OT)",,23:37,0,2,.000,0,2,.000,0,0,,.000,2,2,1.000,0,2,2,2,1,0,1,3,2,1.4,1,Nicolas Batum
1055,2,2024-10-26,LAC,@,DEN,"W, 109-104",,21:30,0,0,,0,0,,0,0,,,1,2,.500,1,3,4,3,0,1,0,3,1,3.8,17,Nicolas Batum
1056,3,2024-10-27,LAC,@,GSW,"W, 112-104",,15:28,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,,2,2,4,2,0,0,1,3,5,4.2,13,Nicolas Batum
1057,4,2024-10-30,LAC,,POR,"L, 105-106",,13:01,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,,0,2,2,4,2,0,0,1,5,8.0,-3,Nicolas Batum
1058,5,2024-10-31,LAC,,PHO,"L, 119-125",,21:30,1,4,.250,1,3,.333,0,1,.000,.375,0,0,,1,4,5,3,0,4,1,2,3,5.6,-4,Nicolas Batum
