Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
497,28,2024-12-19,SAC,,LAL,"L, 100-113",*,35:40,7,17,.412,2,5,.400,5,12,.417,.471,10,11,.909,0,3,3,5,3,0,4,5,26,17.9,-10,De'Aaron Fox
498,29,2024-12-21,SAC,,LAL,"L, 99-103",*,37:34,12,17,.706,3,5,.600,9,12,.750,.794,4,4,1.000,1,4,5,7,1,0,4,3,31,26.5,-11,De'Aaron Fox
499,30,2024-12-22,SAC,,IND,"L, 95-122",*,35:19,7,19,.368,2,6,.333,5,13,.385,.421,7,8,.875,1,4,5,7,1,0,2,2,23,17.1,-19,De'Aaron Fox
500,31,2024-12-26,SAC,,DET,"L, 113-114",*,38:25,11,25,.440,2,7,.286,9,18,.500,.480,2,3,.667,1,5,6,4,0,2,3,4,26,14.3,-13,De'Aaron Fox
501,32,2024-12-28,SAC,@,LAL,"L, 122-132",*,38:59,12,25,.480,1,9,.111,11,16,.688,.500,4,7,.571,1,4,5,12,4,1,3,2,29,26.3,-7,De'Aaron Fox
502,33,2024-12-30,SAC,,DAL,"W, 110-100",*,35:13,13,23,.565,3,7,.429,10,16,.625,.630,4,5,.800,2,4,6,6,1,0,1,5,33,26.5,17,De'Aaron Fox
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,De'Aaron Fox
503,34,2025-01-01,SAC,,PHI,"W, 113-107",*,37:31,13,16,.813,2,4,.500,11,12,.917,.875,7,8,.875,0,3,3,4,0,1,3,3,35,28.8,12,De'Aaron Fox
504,35,2025-01-03,SAC,,MEM,"W, 138-133",*,39:49,7,23,.304,1,8,.125,6,15,.400,.326,8,9,.889,0,3,3,5,3,0,1,4,23,14.1,2,De'Aaron Fox
,36,2025-01-05,SAC,@,GSW,"W, 129-99",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,37,2025-01-06,SAC,,MIA,"W, 123-118 (2OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,38,2025-01-10,SAC,@,BOS,"W, 114-97",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
505,39,2025-01-12,SAC,@,CHI,"W, 124-119",*,32:50,9,16,.563,4,8,.500,5,8,.625,.688,4,5,.800,4,5,9,3,0,1,2,2,26,22.3,8,De'Aaron Fox
506,40,2025-01-14,SAC,@,MIL,"L, 115-130",*,37:31,9,23,.391,2,8,.250,7,15,.467,.435,0,0,,0,11,11,6,0,2,4,1,20,12.0,-6,De'Aaron Fox
507,41,2025-01-16,SAC,,HOU,"W, 132-127",*,39:47,6,17,.353,2,4,.500,4,13,.308,.412,5,5,1.000,2,1,3,7,4,1,3,2,19,17.0,1,De'Aaron Fox
508,42,2025-01-19,SAC,,WAS,"W, 123-100",*,35:18,4,12,.333,0,5,.000,4,7,.571,.333,4,4,1.000,0,5,5,13,2,1,2,1,12,16.1,24,De'Aaron Fox
509,43,2025-01-22,SAC,,GSW,"W, 123-117",*,36:27,2,11,.182,0,3,.000,2,8,.250,.182,10,10,1.000,0,5,5,5,1,0,0,3,14,11.9,10,De'Aaron Fox
510,44,2025-01-23,SAC,@,DEN,"L, 123-132",*,40:13,7,24,.292,3,10,.300,4,14,.286,.354,0,0,,1,4,5,6,1,1,2,2,17,8.0,-1,De'Aaron Fox
511,45,2025-01-25,SAC,@,NYK,"L, 120-143",*,34:03,6,20,.300,2,6,.333,4,14,.286,.350,0,0,,0,1,1,4,0,2,2,2,14,4.1,-8,De'Aaron Fox
512,46,2025-01-27,SAC,@,BRK,"W, 110-96",*,36:49,11,19,.579,4,7,.571,7,12,.583,.684,4,4,1.000,0,1,1,7,0,0,0,4,30,24.7,0,De'Aaron Fox
513,47,2025-01-29,SAC,@,PHI,"L, 104-117",*,34:50,7,15,.467,1,5,.200,6,10,.600,.500,4,4,1.000,0,8,8,5,0,0,2,3,19,14.0,-9,De'Aaron Fox
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,De'Aaron Fox
514,48,2025-02-01,SAC,@,OKC,"L, 110-144",*,30:16,8,16,.500,3,9,.333,5,7,.714,.594,1,1,1.000,1,3,4,4,1,0,1,0,20,16.4,-19,De'Aaron Fox
,47,2025-02-03,SAS,@,MEM,"L, 109-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
515,48,2025-02-05,SAS,@,ATL,"W, 126-125",*,37:08,11,22,.500,2,7,.286,9,15,.600,.545,0,0,,1,4,5,13,3,0,1,3,24,24.8,-4,De'Aaron Fox
516,49,2025-02-07,SAS,@,CHO,"L, 116-117",*,32:32,9,17,.529,2,5,.400,7,12,.583,.588,2,4,.500,0,2,2,6,4,0,0,3,22,20.5,-7,De'Aaron Fox
517,50,2025-02-08,SAS,@,ORL,"L, 111-112",*,34:04,3,11,.273,0,2,.000,3,9,.333,.273,3,4,.750,0,3,3,9,1,0,5,4,9,3.7,-4,De'Aaron Fox
518,51,2025-02-10,SAS,@,WAS,"W, 131-121",*,36:27,7,14,.500,1,4,.250,6,10,.600,.536,15,18,.833,0,4,4,6,1,0,1,5,30,25.2,25,De'Aaron Fox
519,52,2025-02-12,SAS,@,BOS,"L, 103-116",*,38:41,10,16,.625,1,3,.333,9,13,.692,.656,2,3,.667,2,1,3,5,0,0,3,4,23,16.0,1,De'Aaron Fox
520,53,2025-02-20,SAS,,PHO,"W, 120-109",*,37:17,8,19,.421,3,7,.429,5,12,.417,.500,7,9,.778,0,9,9,7,2,2,2,4,26,22.5,12,De'Aaron Fox
521,54,2025-02-21,SAS,,DET,"L, 110-125",*,30:09,11,18,.611,3,7,.429,8,11,.727,.694,2,2,1.000,0,5,5,5,4,0,3,1,27,24.4,-35,De'Aaron Fox
522,55,2025-02-23,SAS,@,NOP,"L, 96-114",*,34:08,3,16,.188,1,7,.143,2,9,.222,.219,6,7,.857,1,6,7,5,1,1,4,1,13,5.9,-22,De'Aaron Fox
523,56,2025-02-25,SAS,@,NOP,"L, 103-109",*,38:00,6,21,.286,1,9,.111,5,12,.417,.310,2,3,.667,2,1,3,9,6,0,6,2,15,9.5,4,De'Aaron Fox
524,57,2025-02-26,SAS,@,HOU,"L, 106-118",*,27:56,3,12,.250,1,5,.200,2,7,.286,.292,0,0,,0,3,3,3,0,1,2,2,7,0.7,-20,De'Aaron Fox
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,De'Aaron Fox
525,58,2025-03-01,SAS,@,MEM,"W, 130-128",*,35:04,7,17,.412,1,5,.200,6,12,.500,.441,5,5,1.000,0,3,3,7,1,1,3,3,20,14.2,-2,De'Aaron Fox
526,59,2025-03-02,SAS,,OKC,"L, 132-146",*,33:51,8,18,.444,2,8,.250,6,10,.600,.500,2,2,1.000,0,4,4,4,0,0,1,3,20,12.4,-22,De'Aaron Fox
527,60,2025-03-04,SAS,,BRK,"W, 127-113",*,27:18,7,12,.583,1,3,.333,6,9,.667,.625,0,0,,1,2,3,7,0,0,1,0,15,14.6,3,De'Aaron Fox
528,61,2025-03-07,SAS,@,SAC,"L, 109-127",*,33:05,6,17,.353,0,6,.000,6,11,.545,.353,4,5,.800,0,4,4,8,1,0,2,1,16,11.5,-19,De'Aaron Fox
529,62,2025-03-09,SAS,@,MIN,"L, 124-141",*,27:10,8,12,.667,4,6,.667,4,6,.667,.833,2,2,1.000,0,2,2,3,0,0,1,2,22,17.7,-23,De'Aaron Fox
530,63,2025-03-10,SAS,,DAL,"L, 129-133",*,33:50,6,13,.462,1,4,.250,5,9,.556,.500,1,2,.500,0,4,4,8,0,0,3,3,14,9.5,2,De'Aaron Fox
531,64,2025-03-12,SAS,,DAL,"W, 126-116",*,41:22,12,25,.480,2,7,.286,10,18,.556,.520,6,6,1.000,2,7,9,11,1,0,3,5,32,26.5,19,De'Aaron Fox
,65,2025-03-14,SAS,,CHO,"L, 134-145",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,66,2025-03-15,SAS,,NOP,"W, 119-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,67,2025-03-17,SAS,@,LAL,"L, 109-125",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,68,2025-03-19,SAS,,NYK,"W, 120-105",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,69,2025-03-21,SAS,,PHI,"W, 128-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,70,2025-03-23,SAS,@,TOR,"W, 123-89",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,71,2025-03-25,SAS,@,DET,"L, 96-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,72,2025-03-27,SAS,@,CLE,"L, 116-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,73,2025-03-29,SAS,,BOS,"L, 111-121",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,74,2025-03-30,SAS,,GSW,"L, 106-148",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,De'Aaron Fox
,75,2025-04-01,SAS,,ORL,"L, 105-116",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,76,2025-04-02,SAS,@,DEN,"W, 113-106",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,77,2025-04-04,SAS,,CLE,"L, 113-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,78,2025-04-06,SAS,@,POR,"L, 109-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,79,2025-04-08,SAS,@,LAC,"L, 117-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,80,2025-04-09,SAS,@,GSW,"W, 114-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,81,2025-04-11,SAS,@,PHO,"L, 98-117",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
,82,2025-04-13,SAS,,TOR,"W, 125-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Aaron Fox
72,1,2024-10-24,SAS,@,DAL,"L, 109-120",*,28:28,5,18,.278,1,8,.125,4,10,.400,.306,6,6,1.000,2,7,9,1,0,1,4,1,17,6.9,-20,Victor Wembanyama
73,2,2024-10-26,SAS,,HOU,"W, 109-106",*,30:12,10,17,.588,2,5,.400,8,12,.667,.647,7,8,.875,1,6,7,1,0,3,3,3,29,21.8,0,Victor Wembanyama
74,3,2024-10-28,SAS,,HOU,"L, 101-106",*,35:13,6,14,.429,1,5,.200,5,9,.556,.464,1,2,.500,5,15,20,5,0,4,4,3,14,15.3,-7,Victor Wembanyama
75,4,2024-10-30,SAS,@,OKC,"L, 93-105",*,27:15,1,5,.200,0,3,.000,1,2,.500,.200,4,4,1.000,1,7,8,2,0,3,4,0,6,5.2,-4,Victor Wembanyama
76,5,2024-10-31,SAS,@,UTA,"W, 106-88",*,33:33,9,20,.450,4,13,.308,5,7,.714,.550,3,3,1.000,2,7,9,7,5,5,3,3,25,27.3,43,Victor Wembanyama
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Victor Wembanyama
77,6,2024-11-02,SAS,,MIN,"W, 113-103",*,30:59,7,15,.467,1,7,.143,6,8,.750,.500,2,2,1.000,1,5,6,3,1,2,3,4,17,11.4,13,Victor Wembanyama
78,7,2024-11-04,SAS,@,LAC,"L, 104-113",*,34:06,9,22,.409,2,9,.222,7,13,.538,.455,4,4,1.000,2,11,13,3,3,9,2,3,24,25.1,-21,Victor Wembanyama
79,8,2024-11-06,SAS,@,HOU,"L, 100-127",*,24:41,6,14,.429,1,6,.167,5,8,.625,.464,2,2,1.000,1,5,6,0,1,3,4,0,15,8.9,-18,Victor Wembanyama
80,9,2024-11-07,SAS,,POR,"W, 118-105",*,32:21,4,13,.308,2,6,.333,2,7,.286,.385,2,3,.667,2,6,8,2,4,3,4,0,12,10.8,-7,Victor Wembanyama
81,10,2024-11-09,SAS,,UTA,"L, 110-111",*,32:41,8,15,.533,6,9,.667,2,6,.333,.733,2,2,1.000,3,13,16,0,0,7,6,3,24,20.4,4,Victor Wembanyama
82,11,2024-11-11,SAS,,SAC,"W, 116-96",*,34:02,13,22,.591,6,12,.500,7,10,.700,.727,2,2,1.000,4,10,14,6,1,3,3,1,34,33.5,24,Victor Wembanyama
83,12,2024-11-13,SAS,,WAS,"W, 139-130",*,32:27,18,29,.621,8,16,.500,10,13,.769,.759,6,9,.667,1,5,6,2,1,3,1,3,50,40.2,13,Victor Wembanyama
84,13,2024-11-15,SAS,,LAL,"L, 115-120",*,34:00,12,25,.480,4,13,.308,8,12,.667,.560,0,0,,5,9,14,5,1,2,5,2,28,21.6,-1,Victor Wembanyama
,14,2024-11-16,SAS,@,DAL,"L, 93-110",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Wembanyama
,15,2024-11-19,SAS,,OKC,"W, 110-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Wembanyama
,16,2024-11-21,SAS,,UTA,"W, 126-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Wembanyama
85,17,2024-11-23,SAS,,GSW,"W, 104-94",*,34:17,9,21,.429,4,13,.308,5,8,.625,.524,3,4,.750,0,7,7,9,1,3,4,3,25,19.8,16,Victor Wembanyama
86,18,2024-11-26,SAS,@,UTA,"W, 128-115",*,36:32,13,23,.565,6,14,.429,7,9,.778,.696,2,2,1.000,0,7,7,2,1,3,2,1,34,27.3,17,Victor Wembanyama
87,19,2024-11-27,SAS,,LAL,"L, 101-119",*,33:24,9,20,.450,2,9,.222,7,11,.636,.500,0,0,,3,7,10,2,2,3,4,1,20,14.9,-13,Victor Wembanyama
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Victor Wembanyama
88,20,2024-12-01,SAS,@,SAC,"W, 127-125",*,36:35,11,17,.647,5,9,.556,6,8,.750,.794,7,9,.778,2,12,14,11,1,3,5,5,34,34.5,19,Victor Wembanyama
89,21,2024-12-03,SAS,@,PHO,"L, 93-104",*,34:17,6,18,.333,1,9,.111,5,9,.556,.361,2,2,1.000,3,10,13,7,1,1,4,3,15,11.3,-15,Victor Wembanyama
,22,2024-12-05,SAS,,CHI,"L, 124-139",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Wembanyama
,23,2024-12-06,SAS,,SAC,"L, 113-140",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Wembanyama
90,24,2024-12-08,SAS,,NOP,"W, 121-116",*,25:49,9,16,.563,3,7,.429,6,9,.667,.656,4,4,1.000,2,8,10,1,0,3,3,1,25,20.6,5,Victor Wembanyama
91,25,2024-12-13,SAS,@,POR,"W, 118-116",*,34:04,8,19,.421,2,6,.333,6,13,.462,.474,10,10,1.000,1,6,7,7,1,2,3,3,28,23.5,3,Victor Wembanyama
92,26,2024-12-15,SAS,,MIN,"L, 92-106",*,33:25,8,20,.400,1,7,.143,7,13,.538,.425,3,3,1.000,1,11,12,5,0,7,4,4,20,16.0,-8,Victor Wembanyama
93,27,2024-12-19,SAS,,ATL,"W, 133-126 (OT)",*,37:13,13,24,.542,7,15,.467,6,9,.667,.688,9,12,.750,0,6,6,5,2,4,5,0,42,34.3,17,Victor Wembanyama
94,28,2024-12-21,SAS,,POR,"W, 114-94",*,29:45,8,16,.500,4,8,.500,4,8,.500,.625,10,11,.909,3,4,7,3,0,10,1,0,30,33.0,23,Victor Wembanyama
95,29,2024-12-23,SAS,@,PHI,"L, 106-111",*,36:30,9,19,.474,6,13,.462,3,6,.500,.632,2,2,1.000,1,8,9,4,0,8,5,2,26,22.0,-5,Victor Wembanyama
96,30,2024-12-25,SAS,@,NYK,"L, 114-117",*,40:23,16,31,.516,6,16,.375,10,15,.667,.613,4,4,1.000,2,16,18,4,1,4,4,1,42,35.1,7,Victor Wembanyama
97,31,2024-12-27,SAS,@,BRK,"W, 96-87",*,35:29,7,14,.500,3,6,.500,4,8,.500,.607,2,2,1.000,0,7,7,4,0,6,3,4,19,16.5,3,Victor Wembanyama
98,32,2024-12-29,SAS,@,MIN,"L, 110-112",*,36:41,13,30,.433,4,12,.333,9,18,.500,.500,4,5,.800,2,6,8,2,1,2,1,0,34,23.8,5,Victor Wembanyama
99,33,2024-12-31,SAS,,LAC,"W, 122-86",*,25:41,10,18,.556,1,6,.167,9,12,.750,.583,6,7,.857,1,8,9,5,1,3,2,3,27,24.5,22,Victor Wembanyama
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Victor Wembanyama
100,34,2025-01-03,SAS,@,DEN,"W, 113-110",*,33:25,14,22,.636,4,6,.667,10,16,.625,.727,3,4,.750,3,15,18,4,1,2,7,5,35,27.6,17,Victor Wembanyama
101,35,2025-01-04,SAS,,DEN,"L, 111-122 (OT)",*,39:00,7,19,.368,2,12,.167,5,7,.714,.421,4,4,1.000,0,23,23,3,1,4,4,4,20,16.7,0,Victor Wembanyama
102,36,2025-01-06,SAS,@,CHI,"L, 110-114",*,34:33,9,22,.409,4,11,.364,5,11,.455,.500,1,2,.500,2,12,14,4,0,8,5,3,23,18.0,-6,Victor Wembanyama
103,37,2025-01-08,SAS,@,MIL,"L, 105-121",*,33:24,4,10,.400,2,6,.333,2,4,.500,.500,0,0,,4,6,10,1,2,3,3,4,10,9.4,-7,Victor Wembanyama
104,38,2025-01-13,SAS,@,LAL,"W, 126-102",*,33:56,10,17,.588,2,6,.333,8,11,.727,.647,1,2,.500,1,7,8,5,3,2,1,1,23,24.0,26,Victor Wembanyama
105,39,2025-01-15,SAS,,MEM,"L, 115-129",*,37:03,5,19,.263,3,10,.300,2,9,.222,.342,0,0,,0,12,12,2,2,8,1,3,13,12.1,-4,Victor Wembanyama
106,40,2025-01-17,SAS,,MEM,"L, 112-140",*,31:05,8,19,.421,3,7,.429,5,12,.417,.500,0,0,,2,10,12,3,1,6,4,0,19,16.6,-17,Victor Wembanyama
107,41,2025-01-19,SAS,@,MIA,"L, 107-128",*,30:08,8,18,.444,3,8,.375,5,10,.500,.528,2,6,.333,1,9,10,3,0,1,3,2,21,12.4,-10,Victor Wembanyama
108,42,2025-01-23,SAS,@,IND,"W, 140-110",*,32:25,13,21,.619,4,11,.364,9,10,.900,.714,0,0,,1,10,11,6,1,5,4,0,30,28.9,18,Victor Wembanyama
109,43,2025-01-25,SAS,,IND,"L, 98-136",*,35:36,7,16,.438,2,7,.286,5,9,.556,.500,4,5,.800,1,11,12,2,2,1,4,1,20,14.9,-13,Victor Wembanyama
110,44,2025-01-29,SAS,,LAC,"L, 116-128",*,34:37,8,16,.500,3,6,.500,5,10,.500,.594,4,5,.800,1,11,12,4,2,3,3,5,23,20.5,-7,Victor Wembanyama
111,45,2025-01-31,SAS,,MIL,"W, 144-118",*,30:30,9,20,.450,5,11,.455,4,9,.444,.575,7,7,1.000,2,12,14,1,0,6,1,3,30,27.3,9,Victor Wembanyama
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Victor Wembanyama
,46,2025-02-01,SAS,,MIA,"L, 103-105",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Wembanyama
112,47,2025-02-03,SAS,@,MEM,"L, 109-128",*,31:07,10,20,.500,2,6,.333,8,14,.571,.550,5,7,.714,2,8,10,5,2,2,4,3,27,21.7,8,Victor Wembanyama
113,48,2025-02-05,SAS,@,ATL,"W, 126-125",*,31:26,8,15,.533,2,5,.400,6,10,.600,.600,6,8,.750,4,8,12,2,0,1,1,5,24,20.2,-12,Victor Wembanyama
114,49,2025-02-07,SAS,@,CHO,"L, 116-117",*,33:38,7,20,.350,1,9,.111,6,11,.545,.375,1,1,1.000,3,8,11,3,0,5,1,2,16,13.1,-1,Victor Wembanyama
