Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
133,38,2025-01-12,CLE,,IND,"L, 93-108",,11:47,1,5,.200,1,5,.200,0,0,,.300,0,0,,0,2,2,5,0,0,0,1,3,3.6,0,Sam Merrill
134,39,2025-01-14,CLE,@,IND,"W, 127-117",,12:09,1,5,.200,1,5,.200,0,0,,.300,0,0,,1,0,1,0,0,0,1,0,3,-0.4,-7,Sam Merrill
135,40,2025-01-16,CLE,@,OKC,"L, 114-134",,12:00,3,6,.500,3,6,.500,0,0,,.750,0,0,,0,2,2,3,1,0,0,0,9,9.7,18,Sam Merrill
136,41,2025-01-18,CLE,@,MIN,"W, 124-117",,06:39,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,1,Sam Merrill
137,42,2025-01-20,CLE,,PHO,"W, 118-92",,21:49,3,9,.333,2,6,.333,1,3,.333,.444,2,2,1.000,1,1,2,1,2,0,0,0,10,8.6,20,Sam Merrill
138,43,2025-01-22,CLE,@,HOU,"L, 108-109",,22:52,3,9,.333,1,6,.167,2,3,.667,.389,0,0,,3,2,5,3,0,0,1,2,7,4.9,0,Sam Merrill
139,44,2025-01-24,CLE,@,PHI,"L, 129-132",,18:35,2,6,.333,2,6,.333,0,0,,.500,3,3,1.000,1,1,2,2,0,0,1,1,9,6.6,6,Sam Merrill
140,45,2025-01-25,CLE,,HOU,"L, 131-135",,17:26,1,3,.333,1,3,.333,0,0,,.500,0,0,,1,1,2,2,1,0,0,2,3,3.9,-16,Sam Merrill
141,46,2025-01-27,CLE,,DET,"W, 110-91",,22:49,3,6,.500,2,5,.400,1,1,1.000,.667,0,0,,0,4,4,0,0,0,0,1,8,5.8,5,Sam Merrill
,47,2025-01-29,CLE,@,MIA,"W, 126-106",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Merrill
142,48,2025-01-30,CLE,,ATL,"W, 137-115",,23:43,2,6,.333,0,4,.000,2,2,1.000,.333,0,0,,2,1,3,4,2,1,1,3,4,5.6,11,Sam Merrill
