Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
688,56,2025-02-21,GSW,@,SAC,"W, 132-108",,25:45,8,11,.727,5,8,.625,3,3,1.000,.955,1,1,1.000,0,3,3,2,1,0,0,3,22,19.6,8,Buddy Hield
689,57,2025-02-23,GSW,,DAL,"W, 126-102",,17:50,1,4,.250,1,3,.333,0,1,.000,.375,0,0,,0,2,2,2,0,1,0,1,3,2.9,19,Buddy Hield
690,58,2025-02-25,GSW,,CHO,"W, 128-92",,19:32,6,11,.545,4,9,.444,2,2,1.000,.727,0,1,.000,1,1,2,1,2,0,2,0,16,12.0,17,Buddy Hield
691,59,2025-02-27,GSW,@,ORL,"W, 121-115",,17:36,1,5,.200,1,3,.333,0,2,.000,.300,0,0,,1,0,1,2,1,1,0,0,3,3.7,13,Buddy Hield
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Buddy Hield
692,60,2025-03-01,GSW,@,PHI,"L, 119-126",,16:34,3,9,.333,0,6,.000,3,3,1.000,.333,0,0,,2,0,2,3,1,0,3,0,6,2.4,3,Buddy Hield
693,61,2025-03-03,GSW,@,CHO,"W, 119-101",,31:14,8,14,.571,5,9,.556,3,5,.600,.750,1,1,1.000,0,5,5,2,1,0,1,2,22,17.5,9,Buddy Hield
694,62,2025-03-04,GSW,@,NYK,"W, 114-102",,23:02,6,13,.462,3,10,.300,3,3,1.000,.577,0,0,,1,5,6,0,0,1,2,1,15,8.8,-4,Buddy Hield
695,63,2025-03-06,GSW,@,BRK,"W, 121-119",,22:52,0,8,.000,0,5,.000,0,3,.000,.000,0,0,,0,1,1,1,0,0,2,0,0,-6.6,-11,Buddy Hield
696,64,2025-03-08,GSW,,DET,"W, 115-110",,19:01,3,7,.429,1,5,.200,2,2,1.000,.500,1,2,.500,1,3,4,2,1,1,1,0,8,7.6,2,Buddy Hield
697,65,2025-03-10,GSW,,POR,"W, 130-120",,25:00,7,10,.700,6,9,.667,1,1,1.000,1.000,0,0,,2,0,2,7,2,1,3,2,20,21.0,16,Buddy Hield
698,66,2025-03-13,GSW,,SAC,"W, 130-104",,19:35,6,10,.600,4,6,.667,2,4,.500,.800,0,1,.000,0,4,4,5,1,0,0,0,16,16.7,17,Buddy Hield
699,67,2025-03-15,GSW,,NYK,"W, 97-94",,14:34,1,7,.143,1,7,.143,0,0,,.214,0,0,,0,2,2,0,1,0,1,0,3,-0.9,-5,Buddy Hield
700,68,2025-03-17,GSW,,DEN,"L, 105-114",,20:59,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,,0,0,0,1,0,0,0,0,2,0.3,0,Buddy Hield
701,69,2025-03-18,GSW,,MIL,"W, 104-93",,23:31,5,7,.714,4,6,.667,1,1,1.000,1.000,1,1,1.000,0,6,6,0,1,0,2,2,15,12.1,11,Buddy Hield
702,70,2025-03-20,GSW,,TOR,"W, 117-114",,19:24,1,4,.250,1,3,.333,0,1,.000,.375,5,5,1.000,2,3,5,4,1,0,2,2,8,8.9,7,Buddy Hield
703,71,2025-03-22,GSW,@,ATL,"L, 115-124",,16:43,1,2,.500,1,1,1.000,0,1,.000,.750,2,2,1.000,1,1,2,1,1,0,0,1,5,6.3,-8,Buddy Hield
704,72,2025-03-25,GSW,@,MIA,"L, 86-112",,25:32,3,8,.375,2,5,.400,1,3,.333,.500,2,2,1.000,0,3,3,0,0,0,1,2,10,4.7,-5,Buddy Hield
705,73,2025-03-28,GSW,@,NOP,"W, 111-95",,22:52,4,8,.500,2,6,.333,2,2,1.000,.625,1,1,1.000,1,2,3,3,1,0,1,2,11,9.6,9,Buddy Hield
706,74,2025-03-30,GSW,@,SAS,"W, 148-106",,24:34,8,12,.667,3,6,.500,5,6,.833,.792,0,0,,1,4,5,4,3,0,0,1,19,21.1,30,Buddy Hield
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Buddy Hield
707,75,2025-04-01,GSW,@,MEM,"W, 134-125",,20:08,2,7,.286,2,7,.286,0,0,,.429,2,2,1.000,1,2,3,0,1,0,1,1,8,4.8,6,Buddy Hield
708,76,2025-04-03,GSW,@,LAL,"W, 123-116",,12:36,0,3,.000,0,3,.000,0,0,,.000,0,0,,1,2,3,0,1,0,1,1,0,-1.2,7,Buddy Hield
709,77,2025-04-04,GSW,,DEN,"W, 118-104",,16:44,2,6,.333,1,3,.333,1,3,.333,.417,0,0,,2,0,2,0,0,1,1,1,5,2.3,-3,Buddy Hield
710,78,2025-04-06,GSW,,HOU,"L, 96-106",,25:06,7,14,.500,6,11,.545,1,3,.333,.714,0,0,,0,2,2,2,1,0,1,1,20,14.6,1,Buddy Hield
711,79,2025-04-08,GSW,@,PHO,"W, 133-95",,21:10,3,8,.375,1,6,.167,2,2,1.000,.438,0,0,,1,3,4,1,0,0,0,1,7,4.5,9,Buddy Hield
712,80,2025-04-09,GSW,,SAS,"L, 111-114",,26:29,4,13,.308,4,10,.400,0,3,.000,.462,0,0,,1,3,4,1,0,0,0,4,12,5.2,-1,Buddy Hield
713,81,2025-04-11,GSW,@,POR,"W, 103-86",,22:38,6,14,.429,4,10,.400,2,4,.500,.571,0,0,,1,3,4,0,0,1,0,2,16,10.1,13,Buddy Hield
714,82,2025-04-13,GSW,,LAC,"L, 119-124 (OT)",,15:45,3,7,.429,2,6,.333,1,1,1.000,.571,0,0,,0,1,1,0,0,0,0,2,8,3.8,-6,Buddy Hield
182,1,2024-10-23,GSW,@,POR,"W, 140-104",,14:53,5,11,.455,3,8,.375,2,3,.667,.591,2,2,1.000,0,2,2,2,0,0,0,3,15,10.1,10,Moses Moody
183,2,2024-10-25,GSW,@,UTA,"W, 127-86",,18:47,5,10,.500,2,5,.400,3,5,.600,.600,0,0,,0,1,1,1,2,0,2,0,12,8.0,18,Moses Moody
