Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
1080,56,2025-02-23,MIL,,MIA,"W, 120-113",*,34:16,6,11,.545,2,7,.286,4,4,1.000,.636,3,3,1.000,2,2,4,1,0,2,0,2,17,15.0,2,Brook Lopez
1081,57,2025-02-25,MIL,@,HOU,"L, 97-100",*,35:16,4,10,.400,1,6,.167,3,4,.750,.450,3,3,1.000,1,7,8,3,1,3,0,3,12,13.4,6,Brook Lopez
1082,58,2025-02-27,MIL,,DEN,"W, 121-112",*,37:18,7,16,.438,1,6,.167,6,10,.600,.469,7,8,.875,1,3,4,3,0,1,1,4,22,15.0,6,Brook Lopez
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Brook Lopez
1083,59,2025-03-01,MIL,@,DAL,"W, 132-117",*,29:24,6,10,.600,1,3,.333,5,7,.714,.650,0,0,,4,2,6,3,0,2,0,2,13,14.5,20,Brook Lopez
1084,60,2025-03-04,MIL,@,ATL,"W, 127-121",*,33:23,5,14,.357,1,5,.200,4,9,.444,.393,2,2,1.000,4,9,13,3,1,1,1,1,13,13.1,7,Brook Lopez
1085,61,2025-03-05,MIL,,DAL,"W, 137-107",*,22:59,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,2,2,1,0,2,0,1,2,4.0,28,Brook Lopez
1086,62,2025-03-08,MIL,,ORL,"L, 109-111",*,26:33,3,4,.750,2,2,1.000,1,2,.500,1.000,0,0,,0,2,2,0,1,1,1,3,8,6.5,-11,Brook Lopez
1087,63,2025-03-09,MIL,,CLE,"L, 100-112",*,29:58,2,5,.400,1,4,.250,1,1,1.000,.500,2,2,1.000,4,5,9,0,0,2,3,4,7,5.4,-6,Brook Lopez
1088,64,2025-03-11,MIL,@,IND,"L, 114-115",*,36:03,9,11,.818,2,4,.500,7,7,1.000,.909,3,3,1.000,2,5,7,1,1,0,1,1,23,22.1,16,Brook Lopez
1089,65,2025-03-13,MIL,,LAL,"W, 126-106",*,30:15,8,9,.889,3,4,.750,5,5,1.000,1.056,4,5,.800,1,3,4,5,1,4,0,3,23,27.2,22,Brook Lopez
1090,66,2025-03-15,MIL,,IND,"W, 126-119",*,32:56,4,5,.800,1,1,1.000,3,4,.750,.900,1,1,1.000,0,2,2,1,0,0,4,2,10,4.6,-5,Brook Lopez
1091,67,2025-03-16,MIL,,OKC,"L, 105-121",*,32:43,3,8,.375,0,3,.000,3,5,.600,.375,2,2,1.000,2,3,5,0,1,2,2,3,8,5.1,-11,Brook Lopez
1092,68,2025-03-18,MIL,@,GSW,"L, 93-104",*,32:59,7,10,.700,2,4,.500,5,6,.833,.800,0,0,,1,3,4,1,1,0,0,0,16,15.1,-6,Brook Lopez
1093,69,2025-03-20,MIL,@,LAL,"W, 118-89",*,31:40,4,8,.500,1,3,.333,3,5,.600,.563,2,2,1.000,3,4,7,0,0,2,1,3,11,9.5,17,Brook Lopez
1094,70,2025-03-22,MIL,@,SAC,"W, 114-108",*,35:43,8,15,.533,3,6,.500,5,9,.556,.633,2,3,.667,2,1,3,2,1,1,1,2,21,16.3,5,Brook Lopez
1095,71,2025-03-24,MIL,@,PHO,"L, 106-108",*,41:34,8,14,.571,2,6,.333,6,8,.750,.643,5,6,.833,4,6,10,3,2,0,1,0,23,23.7,5,Brook Lopez
1096,72,2025-03-26,MIL,@,DEN,"L, 117-127",*,38:06,12,17,.706,2,5,.400,10,12,.833,.765,0,0,,5,2,7,3,1,3,1,3,26,26.0,-14,Brook Lopez
1097,73,2025-03-28,MIL,,NYK,"L, 107-116",*,33:56,3,5,.600,1,2,.500,2,3,.667,.700,0,2,.000,2,3,5,6,0,2,2,2,7,9.0,-8,Brook Lopez
1098,74,2025-03-30,MIL,,ATL,"L, 124-145",*,29:53,2,4,.500,0,2,.000,2,2,1.000,.500,1,2,.500,0,1,1,1,1,1,1,1,5,3.9,-11,Brook Lopez
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Brook Lopez
1099,75,2025-04-01,MIL,,PHO,"W, 133-123",*,37:38,10,13,.769,2,3,.667,8,10,.800,.846,0,0,,0,6,6,6,0,1,4,4,22,18.0,15,Brook Lopez
