Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
514,1,2024-10-22,BOS,,NYK,"W, 132-109",*,30:18,14,18,.778,8,11,.727,6,7,.857,1.000,1,2,.500,0,4,4,10,1,1,1,1,37,38.1,26,Jayson Tatum
515,2,2024-10-24,BOS,@,WAS,"W, 122-102",*,28:39,9,20,.450,3,11,.273,6,9,.667,.525,4,7,.571,2,9,11,6,1,0,1,1,25,21.3,14,Jayson Tatum
516,3,2024-10-26,BOS,@,DET,"W, 124-118",*,38:08,12,26,.462,6,13,.462,6,13,.462,.577,7,9,.778,1,3,4,2,2,1,1,5,37,25.5,1,Jayson Tatum
517,4,2024-10-28,BOS,,MIL,"W, 119-108",*,36:25,6,16,.375,1,8,.125,5,8,.625,.406,2,2,1.000,0,8,8,4,2,1,3,5,15,9.1,18,Jayson Tatum
518,5,2024-10-30,BOS,@,IND,"L, 132-135 (OT)",*,43:22,10,25,.400,5,18,.278,5,7,.714,.500,12,15,.800,1,7,8,4,4,0,3,3,37,27.7,-7,Jayson Tatum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jayson Tatum
519,6,2024-11-01,BOS,@,CHO,"W, 124-109",*,35:38,9,19,.474,3,9,.333,6,10,.600,.553,11,13,.846,1,10,11,3,3,1,5,1,32,25.6,16,Jayson Tatum
520,7,2024-11-02,BOS,@,CHO,"W, 113-103",*,33:44,7,15,.467,1,9,.111,6,6,1.000,.500,14,17,.824,0,7,7,3,0,0,5,3,29,18.1,4,Jayson Tatum
521,8,2024-11-04,BOS,@,ATL,"W, 123-93",*,30:29,10,21,.476,6,14,.429,4,7,.571,.619,2,3,.667,0,6,6,9,2,0,1,0,28,26.0,27,Jayson Tatum
522,9,2024-11-06,BOS,,GSW,"L, 112-118",*,36:45,10,20,.500,5,10,.500,5,10,.500,.625,7,9,.778,0,4,4,2,1,1,4,3,32,20.3,-5,Jayson Tatum
523,10,2024-11-08,BOS,,BRK,"W, 108-104 (OT)",*,42:21,11,25,.440,5,13,.385,6,12,.500,.540,6,7,.857,0,9,9,6,2,1,3,3,33,24.9,10,Jayson Tatum
524,11,2024-11-10,BOS,@,MIL,"W, 113-107",*,40:12,7,21,.333,4,12,.333,3,9,.333,.429,13,15,.867,0,12,12,6,0,0,5,3,31,19.9,9,Jayson Tatum
525,12,2024-11-12,BOS,,ATL,"L, 116-117",*,37:26,5,16,.313,2,9,.222,3,7,.429,.375,8,8,1.000,0,6,6,8,1,2,5,3,20,14.4,4,Jayson Tatum
526,13,2024-11-13,BOS,@,BRK,"W, 139-114",*,35:23,12,19,.632,5,6,.833,7,13,.538,.763,7,9,.778,1,8,9,10,0,0,1,3,36,34.6,24,Jayson Tatum
527,14,2024-11-16,BOS,,TOR,"W, 126-123 (OT)",*,41:39,7,19,.368,5,12,.417,2,7,.286,.500,5,5,1.000,0,11,11,9,0,0,2,3,24,19.9,1,Jayson Tatum
528,15,2024-11-19,BOS,,CLE,"W, 120-117",*,37:38,11,22,.500,6,10,.600,5,12,.417,.636,5,7,.714,0,12,12,7,2,0,4,3,33,26.5,2,Jayson Tatum
529,16,2024-11-22,BOS,@,WAS,"W, 108-96",*,37:14,6,19,.316,0,10,.000,6,9,.667,.316,4,6,.667,1,8,9,8,2,0,3,2,16,11.2,20,Jayson Tatum
530,17,2024-11-24,BOS,,MIN,"W, 107-105",*,38:25,8,21,.381,5,12,.417,3,9,.333,.500,5,6,.833,0,8,8,4,2,0,1,4,26,18.7,7,Jayson Tatum
531,18,2024-11-25,BOS,,LAC,"W, 126-94",*,30:26,7,15,.467,2,6,.333,5,9,.556,.533,4,6,.667,1,8,9,4,0,2,3,1,20,15.4,15,Jayson Tatum
532,19,2024-11-29,BOS,@,CHI,"W, 138-129",*,35:43,12,18,.667,4,8,.500,8,10,.800,.778,7,10,.700,1,13,14,5,1,1,3,0,35,32.8,13,Jayson Tatum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jayson Tatum
533,20,2024-12-01,BOS,@,CLE,"L, 111-115",*,37:48,12,27,.444,4,9,.444,8,18,.444,.519,5,5,1.000,0,8,8,4,1,1,2,2,33,23.0,1,Jayson Tatum
534,21,2024-12-02,BOS,,MIA,"W, 108-89",*,36:06,7,21,.333,3,12,.250,4,9,.444,.405,1,1,1.000,1,10,11,4,1,0,6,2,18,6.8,13,Jayson Tatum
,22,2024-12-04,BOS,,DET,"W, 130-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
535,23,2024-12-06,BOS,,MIL,"W, 111-105",*,37:03,12,20,.600,4,10,.400,8,10,.800,.700,6,8,.750,1,9,10,5,0,0,1,4,34,28.3,14,Jayson Tatum
536,24,2024-12-07,BOS,,MEM,"L, 121-127",*,37:44,6,21,.286,1,10,.100,5,11,.455,.310,4,5,.800,1,12,13,9,0,0,1,2,17,13.1,-3,Jayson Tatum
,25,2024-12-12,BOS,,DET,"W, 123-99",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
537,26,2024-12-15,BOS,@,WAS,"W, 112-98",*,34:53,12,26,.462,2,9,.222,10,17,.588,.500,2,2,1.000,1,11,12,2,0,0,4,4,28,14.4,4,Jayson Tatum
538,27,2024-12-19,BOS,,CHI,"L, 108-117",*,37:03,10,22,.455,4,11,.364,6,11,.545,.545,7,9,.778,0,10,10,4,2,0,1,4,31,24.0,0,Jayson Tatum
539,28,2024-12-21,BOS,@,CHI,"W, 123-98",*,35:31,16,24,.667,9,15,.600,7,9,.778,.854,2,2,1.000,1,14,15,10,0,0,4,2,43,39.7,13,Jayson Tatum
,29,2024-12-23,BOS,@,ORL,"L, 104-108",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
540,30,2024-12-25,BOS,,PHI,"L, 114-118",*,41:51,11,20,.550,4,8,.500,7,12,.583,.650,6,7,.857,2,13,15,4,1,1,3,2,32,28.0,5,Jayson Tatum
541,31,2024-12-27,BOS,,IND,"W, 142-105",*,31:39,7,15,.467,3,10,.300,4,5,.800,.567,5,6,.833,1,12,13,4,3,0,1,2,22,22.2,21,Jayson Tatum
542,32,2024-12-29,BOS,,IND,"L, 114-123",*,41:13,8,17,.471,2,10,.200,6,7,.857,.529,4,5,.800,2,7,9,6,3,1,3,3,22,20.1,-21,Jayson Tatum
543,33,2024-12-31,BOS,,TOR,"W, 125-71",*,29:22,6,13,.462,4,9,.444,2,4,.500,.615,7,11,.636,0,8,8,3,1,0,3,2,23,16.4,38,Jayson Tatum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jayson Tatum
544,34,2025-01-02,BOS,@,MIN,"W, 118-115",*,38:09,13,27,.481,6,17,.353,7,10,.700,.593,1,2,.500,0,8,8,9,3,0,2,2,33,27.8,3,Jayson Tatum
545,35,2025-01-03,BOS,@,HOU,"W, 109-86",*,32:57,7,19,.368,4,10,.400,3,9,.333,.474,2,2,1.000,1,5,6,5,1,0,3,1,20,12.8,11,Jayson Tatum
546,36,2025-01-05,BOS,@,OKC,"L, 92-105",*,38:52,7,17,.412,2,6,.333,5,11,.455,.471,10,12,.833,1,9,10,1,2,0,2,1,26,19.8,-12,Jayson Tatum
547,37,2025-01-07,BOS,@,DEN,"W, 118-106",*,37:59,11,23,.478,1,9,.111,10,14,.714,.500,6,6,1.000,0,4,4,6,1,2,2,2,29,22.3,23,Jayson Tatum
548,38,2025-01-10,BOS,,SAC,"L, 97-114",*,35:03,5,13,.385,3,7,.429,2,6,.333,.500,2,3,.667,0,12,12,5,0,0,8,3,15,5.4,-11,Jayson Tatum
549,39,2025-01-12,BOS,,NOP,"W, 120-119",*,36:14,14,30,.467,2,10,.200,12,20,.600,.500,8,10,.800,3,8,11,1,1,1,3,1,38,25.3,-9,Jayson Tatum
550,40,2025-01-15,BOS,@,TOR,"L, 97-110",*,36:12,5,15,.333,3,9,.333,2,6,.333,.433,3,5,.600,1,9,10,7,0,1,1,2,16,13.9,-1,Jayson Tatum
551,41,2025-01-17,BOS,,ORL,"W, 121-94",*,35:01,12,21,.571,4,9,.444,8,12,.667,.667,2,3,.667,0,6,6,4,2,1,1,2,30,25.2,24,Jayson Tatum
552,42,2025-01-18,BOS,,ATL,"L, 115-119 (OT)",*,43:02,7,21,.333,2,9,.222,5,12,.417,.381,7,8,.875,0,8,8,7,3,0,3,2,23,17.2,0,Jayson Tatum
553,43,2025-01-20,BOS,@,GSW,"W, 125-85",*,28:27,9,20,.450,3,10,.300,6,10,.600,.525,1,1,1.000,0,9,9,7,2,0,3,1,22,17.8,28,Jayson Tatum
554,44,2025-01-22,BOS,@,LAC,"W, 117-113 (OT)",*,42:48,9,22,.409,4,13,.308,5,9,.556,.500,2,3,.667,0,7,7,8,1,2,5,1,24,16.5,1,Jayson Tatum
555,45,2025-01-23,BOS,@,LAL,"L, 96-117",*,29:49,5,12,.417,2,6,.333,3,6,.500,.500,4,7,.571,0,6,6,5,1,1,2,1,16,13.0,-13,Jayson Tatum
556,46,2025-01-25,BOS,@,DAL,"W, 122-107",*,35:07,8,22,.364,4,12,.333,4,10,.400,.455,4,4,1.000,0,6,6,3,1,0,3,5,24,11.7,-4,Jayson Tatum
557,47,2025-01-27,BOS,,HOU,"L, 112-114",*,41:43,5,14,.357,1,7,.143,4,7,.571,.393,8,8,1.000,2,4,6,7,0,0,3,0,19,15.7,11,Jayson Tatum
558,48,2025-01-29,BOS,,CHI,"W, 122-100",*,31:44,5,15,.333,2,6,.333,3,9,.333,.400,4,4,1.000,0,8,8,5,0,0,3,1,16,10.0,14,Jayson Tatum
559,49,2025-01-31,BOS,@,NOP,"W, 118-116",*,38:30,10,21,.476,4,10,.400,6,11,.545,.571,3,5,.600,1,5,6,10,1,0,5,2,27,19.9,4,Jayson Tatum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jayson Tatum
560,50,2025-02-02,BOS,@,PHI,"W, 118-110",*,44:16,13,20,.650,5,8,.625,8,12,.667,.775,4,5,.800,0,7,7,11,1,1,3,3,35,33.1,2,Jayson Tatum
561,51,2025-02-04,BOS,@,CLE,"W, 112-105",*,34:58,7,23,.304,3,11,.273,4,12,.333,.370,5,6,.833,0,4,4,7,2,2,1,0,22,16.8,1,Jayson Tatum
562,52,2025-02-06,BOS,,DAL,"L, 120-127",*,28:33,5,12,.417,3,5,.600,2,7,.286,.542,4,5,.800,2,2,4,4,0,1,4,2,17,10.9,-22,Jayson Tatum
563,53,2025-02-08,BOS,@,NYK,"W, 131-104",*,36:44,13,26,.500,7,14,.500,6,12,.500,.635,7,9,.778,0,6,6,4,0,0,1,1,40,29.4,18,Jayson Tatum
564,54,2025-02-10,BOS,@,MIA,"W, 103-85",*,37:44,13,26,.500,4,12,.333,9,14,.643,.577,3,3,1.000,0,8,8,2,0,1,0,1,33,24.1,6,Jayson Tatum
565,55,2025-02-12,BOS,,SAS,"W, 116-103",*,37:54,12,25,.480,4,14,.286,8,11,.727,.560,4,8,.500,1,13,14,7,0,1,2,3,32,24.7,12,Jayson Tatum
566,56,2025-02-20,BOS,@,PHI,"W, 124-104",*,34:32,5,13,.385,2,7,.286,3,6,.500,.462,3,3,1.000,0,11,11,10,1,0,3,1,15,15.8,19,Jayson Tatum
567,57,2025-02-23,BOS,,NYK,"W, 118-105",*,36:41,8,20,.400,3,10,.300,5,10,.500,.475,6,6,1.000,0,10,10,9,1,0,3,3,25,20.3,12,Jayson Tatum
568,58,2025-02-25,BOS,@,TOR,"W, 111-101",*,40:20,7,18,.389,3,12,.250,4,6,.667,.472,2,2,1.000,1,5,6,11,1,0,6,2,19,13.3,20,Jayson Tatum
569,59,2025-02-26,BOS,@,DET,"L, 97-117",*,33:09,10,19,.526,4,9,.444,6,10,.600,.632,3,4,.750,1,5,6,3,0,0,4,1,27,17.2,-11,Jayson Tatum
570,60,2025-02-28,BOS,,CLE,"L, 116-123",*,40:35,19,37,.514,4,12,.333,15,25,.600,.568,4,5,.800,5,11,16,9,0,3,3,4,46,37.9,5,Jayson Tatum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jayson Tatum
571,61,2025-03-02,BOS,,DEN,"W, 110-103",*,38:17,4,15,.267,1,7,.143,3,8,.375,.300,7,8,.875,0,11,11,7,0,0,6,5,16,6.9,-2,Jayson Tatum
,62,2025-03-05,BOS,,POR,"W, 128-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
572,63,2025-03-06,BOS,,PHI,"W, 123-105",*,31:29,14,23,.609,5,11,.455,9,12,.750,.717,2,2,1.000,1,6,7,2,3,0,4,2,35,26.6,19,Jayson Tatum
573,64,2025-03-08,BOS,,LAL,"W, 111-101",*,45:26,12,28,.429,6,16,.375,6,12,.500,.536,10,12,.833,1,11,12,8,2,1,3,3,40,32.5,12,Jayson Tatum
,65,2025-03-10,BOS,,UTA,"W, 114-108",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
574,66,2025-03-12,BOS,,OKC,"L, 112-118",*,41:15,12,23,.522,4,13,.308,8,10,.800,.609,5,5,1.000,2,6,8,8,0,0,4,2,33,25.7,4,Jayson Tatum
575,67,2025-03-14,BOS,@,MIA,"W, 103-91",*,36:53,8,21,.381,5,12,.417,3,9,.333,.500,7,7,1.000,0,4,4,5,1,0,5,2,28,16.4,10,Jayson Tatum
576,68,2025-03-15,BOS,@,BRK,"W, 115-113",*,36:23,8,19,.421,1,7,.143,7,12,.583,.447,3,3,1.000,0,8,8,8,0,0,2,3,20,14.7,-15,Jayson Tatum
,69,2025-03-18,BOS,,BRK,"W, 104-96",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
577,70,2025-03-21,BOS,@,UTA,"W, 121-99",*,33:28,11,25,.440,3,10,.300,8,15,.533,.500,1,1,1.000,0,6,6,6,3,0,6,1,26,15.5,18,Jayson Tatum
578,71,2025-03-23,BOS,@,POR,"W, 129-116",*,36:46,11,24,.458,1,7,.143,10,17,.588,.479,7,7,1.000,2,7,9,9,1,2,3,2,30,26.0,16,Jayson Tatum
579,72,2025-03-24,BOS,@,SAC,"W, 113-95",*,26:27,8,15,.533,5,9,.556,3,6,.500,.700,4,8,.500,0,7,7,8,0,0,3,1,25,20.4,13,Jayson Tatum
,73,2025-03-26,BOS,@,PHO,"W, 132-102",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
580,74,2025-03-29,BOS,@,SAS,"W, 121-111",*,35:53,10,22,.455,2,9,.222,8,13,.615,.500,7,7,1.000,1,9,10,8,0,1,1,1,29,25.9,9,Jayson Tatum
581,75,2025-03-31,BOS,@,MEM,"W, 117-103",*,38:23,10,24,.417,2,11,.182,8,13,.615,.458,3,3,1.000,2,12,14,2,0,1,4,0,25,15.3,9,Jayson Tatum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jayson Tatum
582,76,2025-04-02,BOS,,MIA,"L, 103-124",*,31:53,4,17,.235,2,9,.222,2,8,.250,.294,6,7,.857,0,3,3,7,1,0,2,3,16,8.9,-11,Jayson Tatum
583,77,2025-04-04,BOS,,PHO,"W, 123-103",*,34:36,9,18,.500,1,8,.125,8,10,.800,.528,4,5,.800,0,8,8,8,1,1,2,2,23,20.5,12,Jayson Tatum
,78,2025-04-06,BOS,,WAS,"W, 124-90",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
584,79,2025-04-08,BOS,@,NYK,"W, 119-117 (OT)",*,47:44,11,22,.500,4,11,.364,7,11,.636,.591,6,8,.750,0,7,7,5,1,1,2,2,32,24.7,2,Jayson Tatum
,80,2025-04-09,BOS,@,ORL,"L, 76-96",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
585,81,2025-04-11,BOS,,CHO,"W, 130-94",*,31:49,6,17,.353,3,10,.300,3,7,.429,.441,1,1,1.000,1,7,8,8,0,0,0,4,16,13.3,23,Jayson Tatum
,82,2025-04-13,BOS,,CHO,"W, 93-86",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jayson Tatum
541,1,2024-10-22,BOS,,NYK,"W, 132-109",*,29:54,7,18,.389,5,9,.556,2,9,.222,.528,4,4,1.000,2,5,7,1,1,0,1,3,23,15.6,23,Jaylen Brown
542,2,2024-10-24,BOS,@,WAS,"W, 122-102",*,30:18,10,20,.500,3,6,.500,7,14,.500,.575,4,5,.800,1,7,8,3,4,0,2,1,27,23.1,22,Jaylen Brown
543,3,2024-10-26,BOS,@,DET,"W, 124-118",*,38:09,6,24,.250,3,9,.333,3,15,.200,.313,9,10,.900,3,7,10,5,1,0,2,2,24,15.1,11,Jaylen Brown
544,4,2024-10-28,BOS,,MIL,"W, 119-108",*,38:00,10,19,.526,0,4,.000,10,15,.667,.526,10,14,.714,1,5,6,4,0,0,4,2,30,19.3,8,Jaylen Brown
545,5,2024-10-30,BOS,@,IND,"L, 132-135 (OT)",*,43:08,11,30,.367,1,11,.091,10,19,.526,.383,2,4,.500,0,6,6,5,2,2,3,4,25,11.7,-13,Jaylen Brown
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jaylen Brown
546,6,2024-11-01,BOS,@,CHO,"W, 124-109",*,36:30,8,19,.421,0,6,.000,8,13,.615,.421,9,10,.900,3,3,6,5,1,1,1,3,25,20.5,11,Jaylen Brown
,7,2024-11-02,BOS,@,CHO,"W, 113-103",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jaylen Brown
,8,2024-11-04,BOS,@,ATL,"W, 123-93",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jaylen Brown
,9,2024-11-06,BOS,,GSW,"L, 112-118",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jaylen Brown
,10,2024-11-08,BOS,,BRK,"W, 108-104 (OT)",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jaylen Brown
547,11,2024-11-10,BOS,@,MIL,"W, 113-107",*,37:25,4,13,.308,1,5,.200,3,8,.375,.346,5,6,.833,0,5,5,4,0,0,1,3,14,8.2,6,Jaylen Brown
548,12,2024-11-12,BOS,,ATL,"L, 116-117",*,35:56,14,22,.636,3,6,.500,11,16,.688,.705,6,10,.600,2,3,5,2,1,0,6,3,37,23.1,0,Jaylen Brown
549,13,2024-11-13,BOS,@,BRK,"W, 139-114",*,36:02,8,19,.421,2,5,.400,6,14,.429,.474,6,9,.667,2,10,12,4,1,0,0,2,24,20.1,27,Jaylen Brown
550,14,2024-11-16,BOS,,TOR,"W, 126-123 (OT)",*,42:57,8,16,.500,2,7,.286,6,9,.667,.563,9,10,.900,2,4,6,7,0,1,3,5,27,21.8,2,Jaylen Brown
551,15,2024-11-19,BOS,,CLE,"W, 120-117",*,37:21,7,17,.412,2,7,.286,5,10,.500,.471,1,2,.500,0,3,3,8,1,0,4,5,17,9.0,17,Jaylen Brown
552,16,2024-11-22,BOS,@,WAS,"W, 108-96",*,37:12,11,27,.407,3,13,.231,8,14,.571,.463,6,8,.750,3,8,11,5,0,0,3,3,31,19.5,4,Jaylen Brown
553,17,2024-11-24,BOS,,MIN,"W, 107-105",*,36:26,10,18,.556,7,10,.700,3,8,.375,.750,2,2,1.000,1,1,2,4,1,1,1,4,29,23.3,-1,Jaylen Brown
554,18,2024-11-25,BOS,,LAC,"W, 126-94",*,30:45,6,11,.545,3,7,.429,3,4,.750,.682,2,4,.500,0,6,6,4,3,1,3,1,17,15.8,11,Jaylen Brown
555,19,2024-11-29,BOS,@,CHI,"W, 138-129",*,36:50,7,21,.333,4,10,.400,3,11,.273,.429,3,4,.750,1,1,2,4,0,0,3,2,21,8.7,7,Jaylen Brown
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jaylen Brown
,20,2024-12-01,BOS,@,CLE,"L, 111-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jaylen Brown
556,21,2024-12-02,BOS,,MIA,"W, 108-89",*,31:10,8,21,.381,4,11,.364,4,10,.400,.476,9,10,.900,4,3,7,4,1,0,2,2,29,21.8,23,Jaylen Brown
557,22,2024-12-04,BOS,,DET,"W, 130-120",*,38:31,10,21,.476,1,6,.167,9,15,.600,.500,7,11,.636,1,5,6,9,3,0,4,0,28,23.2,16,Jaylen Brown
558,23,2024-12-06,BOS,,MIL,"W, 111-105",*,34:28,10,21,.476,3,9,.333,7,12,.583,.548,2,2,1.000,1,2,3,3,0,1,1,3,25,16.2,5,Jaylen Brown
559,24,2024-12-07,BOS,,MEM,"L, 121-127",*,35:16,10,14,.714,2,3,.667,8,11,.727,.786,0,1,.000,1,2,3,6,1,0,5,3,22,16.1,-17,Jaylen Brown
560,25,2024-12-12,BOS,,DET,"W, 123-99",*,29:57,6,12,.500,1,2,.500,5,10,.500,.542,1,1,1.000,1,8,9,6,1,0,4,1,14,11.9,30,Jaylen Brown
561,26,2024-12-15,BOS,@,WAS,"W, 112-98",*,25:43,4,14,.286,2,5,.400,2,9,.222,.357,1,4,.250,0,3,3,4,3,1,3,1,11,5.6,13,Jaylen Brown
562,27,2024-12-19,BOS,,CHI,"L, 108-117",*,36:27,7,17,.412,1,8,.125,6,9,.667,.441,4,5,.800,1,2,3,4,1,0,3,1,19,11.2,-19,Jaylen Brown
563,28,2024-12-21,BOS,@,CHI,"W, 123-98",*,33:00,9,20,.450,0,5,.000,9,15,.600,.450,1,2,.500,2,3,5,8,1,0,2,0,19,15.1,16,Jaylen Brown
564,29,2024-12-23,BOS,@,ORL,"L, 104-108",*,36:53,15,29,.517,1,7,.143,14,22,.636,.534,4,6,.667,2,7,9,4,3,0,5,4,35,22.6,6,Jaylen Brown
565,30,2024-12-25,BOS,,PHI,"L, 114-118",*,42:50,10,23,.435,3,6,.500,7,17,.412,.500,0,3,.000,1,6,7,4,2,0,5,4,23,10.4,-1,Jaylen Brown
566,31,2024-12-27,BOS,,IND,"W, 142-105",*,37:15,16,24,.667,6,11,.545,10,13,.769,.792,6,6,1.000,3,2,5,3,4,0,1,0,44,41.4,30,Jaylen Brown
567,32,2024-12-29,BOS,,IND,"L, 114-123",*,36:25,13,21,.619,2,6,.333,11,15,.733,.667,3,5,.600,0,4,4,6,1,0,2,3,31,23.9,-10,Jaylen Brown
568,33,2024-12-31,BOS,,TOR,"W, 125-71",*,25:28,6,13,.462,0,2,.000,6,11,.545,.462,0,0,,5,4,9,3,1,0,3,1,12,9.7,11,Jaylen Brown
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jaylen Brown
,34,2025-01-02,BOS,@,MIN,"W, 118-115",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jaylen Brown
,35,2025-01-03,BOS,@,HOU,"W, 109-86",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jaylen Brown
569,36,2025-01-05,BOS,@,OKC,"L, 92-105",*,39:37,8,19,.421,1,6,.167,7,13,.538,.447,4,4,1.000,0,4,4,3,1,1,3,2,21,12.1,-7,Jaylen Brown
570,37,2025-01-07,BOS,@,DEN,"W, 118-106",*,38:27,6,13,.462,0,1,.000,6,12,.500,.462,2,2,1.000,0,8,8,8,0,0,4,3,14,10.1,5,Jaylen Brown
571,38,2025-01-10,BOS,,SAC,"L, 97-114",*,35:06,9,19,.474,1,5,.200,8,14,.571,.500,9,11,.818,1,0,1,5,1,1,1,2,28,21.6,-9,Jaylen Brown
572,39,2025-01-12,BOS,,NOP,"W, 120-119",*,38:36,6,14,.429,0,2,.000,6,12,.500,.429,4,4,1.000,2,6,8,7,0,0,4,3,16,11.5,0,Jaylen Brown
573,40,2025-01-15,BOS,@,TOR,"L, 97-110",*,32:38,4,16,.250,1,1,1.000,3,15,.200,.281,1,2,.500,2,5,7,4,1,0,2,3,10,3.5,-23,Jaylen Brown
574,41,2025-01-17,BOS,,ORL,"W, 121-94",*,32:40,5,12,.417,1,2,.500,4,10,.400,.458,9,9,1.000,1,5,6,6,3,0,3,3,20,18.8,22,Jaylen Brown
575,42,2025-01-18,BOS,,ATL,"L, 115-119 (OT)",*,42:46,9,27,.333,2,9,.222,7,18,.389,.370,4,5,.800,6,5,11,8,2,0,4,2,24,16.8,-9,Jaylen Brown
576,43,2025-01-20,BOS,@,GSW,"W, 125-85",*,28:33,8,14,.571,1,3,.333,7,11,.636,.607,0,0,,1,3,4,2,0,0,2,2,17,10.6,27,Jaylen Brown
577,44,2025-01-22,BOS,@,LAC,"W, 117-113 (OT)",*,38:41,8,15,.533,2,2,1.000,6,13,.462,.600,7,9,.778,0,2,2,6,3,1,5,4,25,18.8,1,Jaylen Brown
578,45,2025-01-23,BOS,@,LAL,"L, 96-117",*,33:02,7,19,.368,3,9,.333,4,10,.400,.447,0,3,.000,2,6,8,3,1,0,0,2,17,10.8,-18,Jaylen Brown
579,46,2025-01-25,BOS,@,DAL,"W, 122-107",*,30:41,10,21,.476,0,5,.000,10,16,.625,.476,2,6,.333,1,7,8,6,0,0,0,4,22,15.1,10,Jaylen Brown
