Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
63,36,2025-01-04,MEM,@,GSW,"L, 113-121",*,26:43,4,9,.444,3,4,.750,1,5,.200,.611,1,2,.500,4,1,5,1,2,1,1,2,12,11.6,-7,Scotty Pippen Jr.
64,37,2025-01-06,MEM,,DAL,"W, 119-104",*,28:13,6,13,.462,3,7,.429,3,6,.500,.577,3,4,.750,1,4,5,4,5,1,1,2,18,19.5,9,Scotty Pippen Jr.
65,38,2025-01-09,MEM,,HOU,"L, 115-119",,13:27,0,0,,0,0,,0,0,,,0,0,,0,2,2,2,1,0,2,3,0,-0.2,-1,Scotty Pippen Jr.
66,39,2025-01-11,MEM,@,MIN,"W, 127-125",,15:39,2,4,.500,0,0,,2,4,.500,.500,1,2,.500,0,3,3,4,3,0,0,2,5,8.5,0,Scotty Pippen Jr.
67,40,2025-01-13,MEM,@,HOU,"L, 118-120",,11:26,2,3,.667,0,1,.000,2,2,1.000,.667,0,0,,0,2,2,1,0,0,0,2,4,3.2,-3,Scotty Pippen Jr.
68,41,2025-01-15,MEM,@,SAS,"W, 129-115",,19:10,1,3,.333,0,1,.000,1,2,.500,.333,1,4,.250,1,3,4,5,1,0,0,1,3,5.8,1,Scotty Pippen Jr.
69,42,2025-01-17,MEM,@,SAS,"W, 140-112",,16:02,3,6,.500,1,3,.333,2,3,.667,.583,0,0,,0,1,1,5,0,0,0,4,7,6.2,12,Scotty Pippen Jr.
70,43,2025-01-20,MEM,,MIN,"W, 108-106",,14:00,3,4,.750,0,1,.000,3,3,1.000,.750,0,0,,1,1,2,3,2,0,0,4,6,7.9,-12,Scotty Pippen Jr.
71,44,2025-01-22,MEM,,CHO,"W, 132-120",,15:44,0,5,.000,0,1,.000,0,4,.000,.000,0,0,,1,2,3,4,2,0,1,4,0,0.0,0,Scotty Pippen Jr.
72,45,2025-01-24,MEM,,NOP,"W, 139-126",,25:12,5,11,.455,0,3,.000,5,8,.625,.455,3,3,1.000,2,1,3,3,2,0,3,4,13,8.5,-7,Scotty Pippen Jr.
73,46,2025-01-25,MEM,,UTA,"W, 125-103",,18:36,2,5,.400,0,3,.000,2,2,1.000,.400,2,4,.500,2,3,5,4,1,0,2,2,6,5.8,12,Scotty Pippen Jr.
74,47,2025-01-27,MEM,@,NYK,"L, 106-143",,17:00,1,6,.167,0,1,.000,1,5,.200,.167,3,4,.750,2,3,5,2,0,0,1,2,5,2.7,-7,Scotty Pippen Jr.
75,48,2025-01-30,MEM,,HOU,"W, 120-119",,12:21,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,2,1,3,5,0,0,1,4,4,5.6,-7,Scotty Pippen Jr.
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Scotty Pippen Jr.
76,49,2025-02-02,MEM,@,MIL,"W, 132-119",,22:58,4,8,.500,0,2,.000,4,6,.667,.500,1,5,.200,0,5,5,10,4,1,1,2,9,14.8,22,Scotty Pippen Jr.
77,50,2025-02-03,MEM,,SAS,"W, 128-109",,21:55,4,8,.500,0,2,.000,4,6,.667,.500,3,3,1.000,0,1,1,5,2,1,1,2,11,11.7,16,Scotty Pippen Jr.
78,51,2025-02-05,MEM,@,TOR,"W, 138-107",,13:32,4,6,.667,4,5,.800,0,1,.000,1.000,0,0,,1,4,5,0,0,0,4,3,12,6.1,7,Scotty Pippen Jr.
