Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
150,8,2024-11-06,IND,,ORL,"W, 118-111",*,31:21,2,8,.250,1,2,.500,1,6,.167,.313,0,0,,0,2,2,5,1,0,1,3,5,3.1,5,Andrew Nembhard
,9,2024-11-08,IND,@,CHO,"L, 83-103",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,10,2024-11-10,IND,,NYK,"W, 132-121",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,11,2024-11-13,IND,@,ORL,"L, 90-94",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,12,2024-11-15,IND,,MIA,"L, 111-124",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,13,2024-11-17,IND,,MIA,"W, 119-110",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,14,2024-11-18,IND,@,TOR,"L, 119-130",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,15,2024-11-20,IND,@,HOU,"L, 113-130",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,16,2024-11-22,IND,@,MIL,"L, 117-129",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,17,2024-11-24,IND,,WAS,"W, 115-103",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,18,2024-11-25,IND,,NOP,"W, 114-110",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,19,2024-11-27,IND,,POR,"W, 121-114",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
,20,2024-11-29,IND,,DET,"L, 106-130",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
