Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
225,60,2025-03-03,PHI,,POR,"L, 102-119",*,38:07,6,15,.400,0,5,.000,6,10,.600,.400,2,2,1.000,2,4,6,9,0,0,3,3,14,10.6,-10,Quentin Grimes
226,61,2025-03-04,PHI,@,MIN,"L, 112-126",*,38:30,12,18,.667,3,7,.429,9,11,.818,.750,3,3,1.000,1,2,3,2,3,0,2,2,30,25.1,-14,Quentin Grimes
227,62,2025-03-06,PHI,@,BOS,"L, 105-123",*,32:42,2,11,.182,1,5,.200,1,6,.167,.227,1,2,.500,2,6,8,5,1,0,3,1,6,3.0,-13,Quentin Grimes
228,63,2025-03-09,PHI,,UTA,"W, 126-122",*,27:23,6,13,.462,4,9,.444,2,4,.500,.615,9,9,1.000,0,1,1,6,2,1,3,4,25,20.9,-17,Quentin Grimes
229,64,2025-03-10,PHI,@,ATL,"L, 123-132",*,39:25,14,25,.560,5,11,.455,9,14,.643,.660,2,2,1.000,1,6,7,5,3,1,4,2,35,28.0,-10,Quentin Grimes
230,65,2025-03-12,PHI,@,TOR,"L, 105-118",*,30:32,11,23,.478,2,8,.250,9,15,.600,.522,5,6,.833,0,4,4,3,3,2,6,2,29,17.8,-11,Quentin Grimes
,66,2025-03-14,PHI,,IND,"L, 100-112",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Quentin Grimes
231,67,2025-03-16,PHI,@,DAL,"W, 130-125",*,32:13,10,19,.526,2,7,.286,8,12,.667,.579,6,9,.667,0,2,2,6,2,0,3,4,28,19.7,14,Quentin Grimes
232,68,2025-03-17,PHI,@,HOU,"L, 137-144 (OT)",*,43:01,15,27,.556,8,14,.571,7,13,.538,.704,8,13,.615,2,11,13,4,2,1,6,3,46,34.1,-6,Quentin Grimes
233,69,2025-03-19,PHI,@,OKC,"L, 100-133",*,32:11,10,21,.476,3,7,.429,7,14,.500,.548,5,6,.833,2,0,2,5,3,0,5,3,28,18.6,-23,Quentin Grimes
234,70,2025-03-21,PHI,@,SAS,"L, 120-128",*,34:54,10,20,.500,4,11,.364,6,9,.667,.600,1,2,.500,0,2,2,10,2,0,5,3,25,18.0,1,Quentin Grimes
235,71,2025-03-23,PHI,@,ATL,"L, 119-132",*,34:57,7,18,.389,3,10,.300,4,8,.500,.472,9,11,.818,0,5,5,6,1,0,4,1,26,17.7,-16,Quentin Grimes
,72,2025-03-24,PHI,@,NOP,"L, 99-112",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Quentin Grimes
236,73,2025-03-26,PHI,,WAS,"L, 114-119",*,33:28,6,16,.375,4,9,.444,2,7,.286,.500,6,6,1.000,0,3,3,4,2,0,2,1,22,16.5,-17,Quentin Grimes
237,74,2025-03-29,PHI,,MIA,"L, 95-118",*,30:00,6,14,.429,3,7,.429,3,7,.429,.536,0,1,.000,1,3,4,3,0,0,3,2,15,7.1,-22,Quentin Grimes
,75,2025-03-30,PHI,,TOR,"L, 109-127",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Quentin Grimes
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Quentin Grimes
238,76,2025-04-01,PHI,@,NYK,"L, 91-105",*,36:22,8,18,.444,1,6,.167,7,12,.583,.472,9,10,.900,2,2,4,5,3,0,3,1,26,21.3,-3,Quentin Grimes
239,77,2025-04-03,PHI,,MIL,"L, 113-126",*,37:41,7,16,.438,3,8,.375,4,8,.500,.531,7,9,.778,1,2,3,10,1,0,3,1,24,20.7,-29,Quentin Grimes
240,78,2025-04-05,PHI,,MIN,"L, 109-114",*,36:04,10,18,.556,6,10,.600,4,8,.500,.722,2,2,1.000,1,2,3,2,1,0,3,5,28,18.1,-1,Quentin Grimes
241,79,2025-04-07,PHI,@,MIA,"L, 105-117",*,37:53,11,25,.440,4,11,.364,7,14,.500,.520,3,6,.500,1,7,8,6,1,0,3,3,29,18.5,-6,Quentin Grimes
242,80,2025-04-09,PHI,@,WAS,"W, 122-103",*,29:38,4,17,.235,3,10,.300,1,7,.143,.324,6,8,.750,2,9,11,7,2,1,2,0,17,15.6,5,Quentin Grimes
,81,2025-04-11,PHI,,ATL,"L, 110-124",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Quentin Grimes
