Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
305,57,2025-02-23,CLE,,MEM,"W, 129-123",,25:21,4,10,.400,0,4,.000,4,6,.667,.400,4,4,1.000,2,6,8,2,0,0,2,3,12,8.0,2,De'Andre Hunter
306,58,2025-02-25,CLE,@,ORL,"W, 122-82",,26:45,5,8,.625,4,5,.800,1,3,.333,.875,3,4,.750,0,3,3,2,0,0,0,1,17,14.9,19,De'Andre Hunter
307,59,2025-02-28,CLE,@,BOS,"W, 123-116",,28:51,4,6,.667,3,3,1.000,1,3,.333,.917,1,2,.500,0,5,5,1,0,1,1,1,12,10.5,21,De'Andre Hunter
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,De'Andre Hunter
308,60,2025-03-02,CLE,,POR,"W, 133-129 (OT)",*,31:32,8,15,.533,5,9,.556,3,6,.500,.700,11,12,.917,2,5,7,0,1,0,1,4,32,25.6,3,De'Andre Hunter
309,61,2025-03-04,CLE,@,CHI,"W, 139-117",*,23:40,2,7,.286,0,2,.000,2,5,.400,.286,2,2,1.000,0,5,5,0,0,1,0,0,6,4.1,12,De'Andre Hunter
310,62,2025-03-05,CLE,,MIA,"W, 112-107",,24:08,6,12,.500,0,4,.000,6,8,.750,.500,4,4,1.000,2,3,5,2,0,1,0,3,16,13.2,18,De'Andre Hunter
311,63,2025-03-07,CLE,@,CHO,"W, 118-117",,24:46,4,6,.667,2,4,.500,2,2,1.000,.833,5,6,.833,1,5,6,4,0,0,2,3,15,13.8,17,De'Andre Hunter
312,64,2025-03-09,CLE,@,MIL,"W, 112-100",,18:40,2,6,.333,1,4,.250,1,2,.500,.417,1,2,.500,1,2,3,2,0,0,0,1,6,4.5,-2,De'Andre Hunter
,65,2025-03-11,CLE,,BRK,"W, 109-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Andre Hunter
313,66,2025-03-14,CLE,@,MEM,"W, 133-124",,22:47,4,6,.667,3,5,.600,1,1,1.000,.917,7,8,.875,0,5,5,1,1,0,1,5,18,15.2,11,De'Andre Hunter
314,67,2025-03-16,CLE,,ORL,"L, 103-108",*,29:11,2,11,.182,1,5,.200,1,6,.167,.227,4,4,1.000,3,2,5,1,1,0,1,4,9,3.9,-5,De'Andre Hunter
315,68,2025-03-18,CLE,@,LAC,"L, 119-132",,20:01,7,10,.700,3,6,.500,4,4,1.000,.850,0,1,.000,0,1,1,0,0,0,0,4,17,11.1,-3,De'Andre Hunter
316,69,2025-03-19,CLE,@,SAC,"L, 119-123",,30:42,3,8,.375,2,5,.400,1,3,.333,.500,0,0,,0,4,4,3,1,0,0,1,8,7.5,-12,De'Andre Hunter
317,70,2025-03-21,CLE,@,PHO,"L, 112-123",,22:02,6,8,.750,3,5,.600,3,3,1.000,.938,2,2,1.000,0,1,1,1,0,0,0,2,17,14.0,3,De'Andre Hunter
318,71,2025-03-23,CLE,@,UTA,"W, 120-91",,22:00,5,10,.500,2,6,.333,3,4,.750,.600,3,3,1.000,2,4,6,0,0,0,0,2,15,11.8,0,De'Andre Hunter
319,72,2025-03-25,CLE,@,POR,"W, 122-111",,23:10,5,10,.500,1,3,.333,4,7,.571,.550,0,0,,2,1,3,0,1,0,0,2,11,7.9,7,De'Andre Hunter
320,73,2025-03-27,CLE,,SAS,"W, 124-116",,31:08,6,15,.400,1,7,.143,5,8,.625,.433,1,2,.500,0,7,7,2,2,1,3,3,14,7.5,9,De'Andre Hunter
321,74,2025-03-28,CLE,@,DET,"L, 122-133",,19:30,3,7,.429,0,2,.000,3,5,.600,.429,5,6,.833,1,2,3,0,1,0,2,3,11,6.0,-6,De'Andre Hunter
322,75,2025-03-30,CLE,,LAC,"W, 127-122",,21:24,4,9,.444,2,6,.333,2,3,.667,.556,0,0,,0,1,1,3,1,0,1,4,10,6.1,11,De'Andre Hunter
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,De'Andre Hunter
323,76,2025-04-02,CLE,,NYK,"W, 124-105",,25:34,6,11,.545,2,5,.400,4,6,.667,.636,2,2,1.000,0,2,2,0,1,0,0,1,16,11.9,18,De'Andre Hunter
324,77,2025-04-04,CLE,@,SAS,"W, 114-113",,28:56,7,16,.438,4,8,.500,3,8,.375,.563,0,0,,0,7,7,3,0,0,1,4,18,11.2,-4,De'Andre Hunter
325,78,2025-04-06,CLE,,SAC,"L, 113-120",,22:18,4,9,.444,3,7,.429,1,2,.500,.611,0,0,,0,2,2,0,2,2,1,2,11,8.5,-28,De'Andre Hunter
326,79,2025-04-08,CLE,,CHI,"W, 135-113",,26:42,7,15,.467,2,8,.250,5,7,.714,.533,1,4,.250,0,3,3,4,3,0,1,0,17,13.8,13,De'Andre Hunter
327,80,2025-04-10,CLE,@,IND,"L, 112-114",*,31:38,9,19,.474,3,7,.429,6,12,.500,.553,2,2,1.000,1,10,11,2,2,1,3,3,23,16.9,18,De'Andre Hunter
,81,2025-04-11,CLE,@,NYK,"W, 108-102",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Andre Hunter
,82,2025-04-13,CLE,,IND,"L, 118-126 (2OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,De'Andre Hunter
234,1,2024-10-23,ATL,,BRK,"W, 120-116",,28:29,11,12,.917,0,0,,11,12,.917,.917,6,6,1.000,4,4,8,1,0,3,2,1,28,28.4,4,Onyeka Okongwu
235,2,2024-10-25,ATL,,CHO,"W, 125-120",,26:27,3,6,.500,1,2,.500,2,4,.500,.583,0,0,,0,8,8,3,1,0,0,3,7,8.3,1,Onyeka Okongwu
236,3,2024-10-27,ATL,@,OKC,"L, 104-128",,23:22,3,9,.333,1,2,.500,2,7,.286,.389,7,9,.778,2,1,3,1,1,0,0,2,14,10.7,-16,Onyeka Okongwu
,4,2024-10-28,ATL,,WAS,"L, 119-121",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Onyeka Okongwu
237,5,2024-10-30,ATL,@,WAS,"L, 120-133",,24:07,1,5,.200,0,4,.000,1,1,1.000,.200,0,0,,1,2,3,2,0,1,0,1,2,1.9,2,Onyeka Okongwu
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Onyeka Okongwu
238,6,2024-11-01,ATL,,SAC,"L, 115-123",,19:12,4,5,.800,0,1,.000,4,4,1.000,.800,3,4,.750,1,3,4,1,1,1,0,2,11,11.9,-4,Onyeka Okongwu
,7,2024-11-03,ATL,@,NOP,"W, 126-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Onyeka Okongwu
239,8,2024-11-04,ATL,,BOS,"L, 93-123",,22:52,8,12,.667,0,3,.000,8,9,.889,.667,2,2,1.000,5,5,10,0,2,0,1,2,18,18.0,-16,Onyeka Okongwu
240,9,2024-11-06,ATL,,NYK,"W, 121-116",,20:08,1,6,.167,0,1,.000,1,5,.200,.167,0,0,,2,2,4,5,1,0,0,2,2,3.9,5,Onyeka Okongwu
241,10,2024-11-08,ATL,@,DET,"L, 121-122",,16:49,4,7,.571,0,1,.000,4,6,.667,.571,0,0,,2,3,5,3,0,1,1,4,8,7.2,3,Onyeka Okongwu
242,11,2024-11-09,ATL,,CHI,"L, 113-125",,22:25,2,5,.400,1,1,1.000,1,4,.250,.500,3,4,.750,1,6,7,1,0,0,0,1,8,7.7,-10,Onyeka Okongwu
243,12,2024-11-12,ATL,@,BOS,"W, 117-116",,30:42,7,11,.636,1,4,.250,6,7,.857,.682,0,0,,4,2,6,2,0,0,3,4,15,10.3,15,Onyeka Okongwu
244,13,2024-11-15,ATL,,WAS,"W, 129-117",,25:57,5,9,.556,0,2,.000,5,7,.714,.556,3,3,1.000,4,9,13,0,2,2,3,2,13,13.8,9,Onyeka Okongwu
245,14,2024-11-17,ATL,@,POR,"L, 110-114",,28:06,4,9,.444,0,1,.000,4,8,.500,.444,3,4,.750,2,9,11,3,2,2,2,4,11,11.9,-12,Onyeka Okongwu
246,15,2024-11-18,ATL,@,SAC,"W, 109-108",,19:32,3,5,.600,0,1,.000,3,4,.750,.600,1,1,1.000,0,2,2,0,1,0,0,1,7,5.9,-13,Onyeka Okongwu
247,16,2024-11-20,ATL,@,GSW,"L, 97-120",,23:05,2,6,.333,2,4,.500,0,2,.000,.500,3,6,.500,2,5,7,0,0,1,2,3,9,4.8,-17,Onyeka Okongwu
248,17,2024-11-22,ATL,@,CHI,"L, 122-136",,21:19,3,9,.333,0,2,.000,3,7,.429,.333,1,2,.500,0,6,6,1,0,0,0,0,7,4.0,-8,Onyeka Okongwu
249,18,2024-11-25,ATL,,DAL,"L, 119-129",,22:01,4,11,.364,0,2,.000,4,9,.444,.364,0,0,,5,2,7,1,0,1,0,2,8,6.6,-19,Onyeka Okongwu
250,19,2024-11-27,ATL,@,CLE,"W, 135-124",,29:28,5,7,.714,0,0,,5,7,.714,.714,0,0,,2,3,5,4,0,2,2,4,10,10.0,8,Onyeka Okongwu
251,20,2024-11-29,ATL,,CLE,"W, 117-101",,21:42,6,8,.750,1,2,.500,5,6,.833,.813,2,2,1.000,2,5,7,2,0,0,0,0,15,16.1,3,Onyeka Okongwu
252,21,2024-11-30,ATL,@,CHO,"W, 107-104",,28:03,5,10,.500,0,2,.000,5,8,.625,.500,6,6,1.000,6,5,11,2,1,0,2,3,16,15.9,2,Onyeka Okongwu
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Onyeka Okongwu
253,22,2024-12-02,ATL,,NOP,"W, 124-112",,19:14,4,5,.800,0,0,,4,5,.800,.800,4,5,.800,1,3,4,1,1,0,1,0,12,12.0,4,Onyeka Okongwu
254,23,2024-12-04,ATL,@,MIL,"W, 119-104",,24:19,5,10,.500,1,3,.333,4,7,.571,.550,2,3,.667,2,4,6,1,2,1,0,3,13,12.4,11,Onyeka Okongwu
255,24,2024-12-06,ATL,,LAL,"W, 134-132 (OT)",,29:05,7,11,.636,0,1,.000,7,10,.700,.636,1,3,.333,3,3,6,0,0,1,1,6,15,9.6,2,Onyeka Okongwu
256,25,2024-12-08,ATL,,DEN,"L, 111-141",,24:52,5,10,.500,0,0,,5,10,.500,.500,4,4,1.000,7,2,9,1,1,0,1,2,14,14.4,-10,Onyeka Okongwu
257,26,2024-12-11,ATL,@,NYK,"W, 108-100",,23:11,6,10,.600,0,0,,6,10,.600,.600,0,2,.000,5,6,11,0,1,1,0,3,12,12.4,2,Onyeka Okongwu
258,27,2024-12-14,ATL,@,MIL,"L, 102-110",,19:16,2,5,.400,2,2,1.000,0,3,.000,.600,2,2,1.000,0,3,3,0,0,0,0,0,8,6.2,3,Onyeka Okongwu
,28,2024-12-19,ATL,@,SAS,"L, 126-133 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Onyeka Okongwu
,29,2024-12-21,ATL,,MEM,"L, 112-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Onyeka Okongwu
,30,2024-12-23,ATL,,MIN,"W, 117-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Onyeka Okongwu
,31,2024-12-26,ATL,,CHI,"W, 141-133",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Onyeka Okongwu
,32,2024-12-28,ATL,,MIA,"W, 120-110",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Onyeka Okongwu
259,33,2024-12-29,ATL,@,TOR,"W, 136-107",,18:06,6,8,.750,0,1,.000,6,7,.857,.750,3,5,.600,2,2,4,0,2,1,0,2,15,14.9,15,Onyeka Okongwu
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Onyeka Okongwu
260,34,2025-01-01,ATL,@,DEN,"L, 120-139",,24:23,4,6,.667,1,3,.333,3,3,1.000,.750,0,0,,1,6,7,2,1,1,0,3,9,10.8,-9,Onyeka Okongwu
261,35,2025-01-03,ATL,@,LAL,"L, 102-119",,23:52,7,12,.583,0,1,.000,7,11,.636,.583,0,0,,7,4,11,2,0,1,0,4,14,15.0,-7,Onyeka Okongwu
262,36,2025-01-04,ATL,@,LAC,"L, 105-131",,24:23,2,7,.286,0,3,.000,2,4,.500,.286,0,0,,1,7,8,2,0,1,0,1,4,4.4,-7,Onyeka Okongwu
263,37,2025-01-07,ATL,@,UTA,"W, 124-121",,22:44,1,5,.200,0,0,,1,5,.200,.200,0,0,,2,7,9,3,1,4,0,3,2,7.1,2,Onyeka Okongwu
264,38,2025-01-09,ATL,@,PHO,"L, 115-123",,22:00,4,7,.571,0,1,.000,4,6,.667,.571,0,0,,1,4,5,6,0,1,1,1,8,10.1,7,Onyeka Okongwu
265,39,2025-01-14,ATL,,PHO,"W, 122-117",,28:10,9,14,.643,0,0,,9,14,.643,.643,4,5,.800,10,11,21,1,1,0,1,0,22,26.4,12,Onyeka Okongwu
266,40,2025-01-15,ATL,@,CHI,"W, 110-94",,26:57,5,9,.556,1,1,1.000,4,8,.500,.611,3,5,.600,3,10,13,7,1,1,2,2,14,17.8,8,Onyeka Okongwu
267,41,2025-01-18,ATL,@,BOS,"W, 119-115 (OT)",,31:50,6,10,.600,2,3,.667,4,7,.571,.700,5,7,.714,5,8,13,2,0,4,2,2,19,20.9,6,Onyeka Okongwu
268,42,2025-01-20,ATL,@,NYK,"L, 110-119",*,28:26,7,10,.700,0,1,.000,7,9,.778,.700,0,0,,5,4,9,2,2,0,1,4,14,15.3,8,Onyeka Okongwu
269,43,2025-01-22,ATL,,DET,"L, 104-114",*,26:48,3,7,.429,0,1,.000,3,6,.500,.429,3,4,.750,5,5,10,3,1,1,2,3,9,10.5,-2,Onyeka Okongwu
270,44,2025-01-23,ATL,,TOR,"L, 119-122",*,30:23,6,8,.750,0,1,.000,6,7,.857,.750,7,8,.875,5,7,12,4,2,1,2,3,19,23.3,-6,Onyeka Okongwu
271,45,2025-01-25,ATL,,TOR,"L, 94-117",*,28:55,7,10,.700,1,2,.500,6,8,.750,.750,4,5,.800,2,6,8,5,4,1,2,3,19,22.6,-16,Onyeka Okongwu
272,46,2025-01-27,ATL,@,MIN,"L, 92-100",*,26:47,2,9,.222,1,3,.333,1,6,.167,.278,2,4,.500,0,7,7,1,1,0,4,4,7,-1.1,-14,Onyeka Okongwu
273,47,2025-01-28,ATL,,HOU,"L, 96-100",*,28:12,3,4,.750,1,2,.500,2,2,1.000,.875,0,0,,2,4,6,1,2,1,1,4,7,8.8,11,Onyeka Okongwu
274,48,2025-01-30,ATL,@,CLE,"L, 115-137",*,28:08,6,11,.545,1,2,.500,5,9,.556,.591,1,2,.500,4,3,7,4,1,0,2,2,14,13.0,-5,Onyeka Okongwu
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Onyeka Okongwu
275,49,2025-02-01,ATL,@,IND,"L, 127-132",*,29:13,6,7,.857,0,0,,6,7,.857,.857,0,2,.000,1,10,11,3,1,0,0,3,12,14.3,5,Onyeka Okongwu
276,50,2025-02-03,ATL,@,DET,"W, 132-130",*,28:08,5,7,.714,0,1,.000,5,6,.833,.714,2,2,1.000,1,7,8,1,0,2,1,3,12,11.8,-10,Onyeka Okongwu
277,51,2025-02-05,ATL,,SAS,"L, 125-126",*,30:47,13,16,.813,3,5,.600,10,11,.909,.906,1,2,.500,4,8,12,5,0,1,1,2,30,31.2,12,Onyeka Okongwu
278,52,2025-02-07,ATL,,MIL,"W, 115-110",*,27:57,6,12,.500,0,1,.000,6,11,.545,.500,2,2,1.000,6,6,12,2,0,0,2,2,14,12.6,-18,Onyeka Okongwu
279,53,2025-02-08,ATL,@,WAS,"W, 125-111",*,26:18,2,6,.333,0,2,.000,2,4,.500,.333,2,2,1.000,0,5,5,3,1,1,2,4,6,4.3,15,Onyeka Okongwu
280,54,2025-02-10,ATL,@,ORL,"W, 112-106",*,28:32,3,7,.429,0,1,.000,3,6,.500,.429,3,3,1.000,1,6,7,2,1,1,2,2,9,8.1,4,Onyeka Okongwu
281,55,2025-02-12,ATL,@,NYK,"L, 148-149 (OT)",*,40:43,9,10,.900,0,1,.000,9,9,1.000,.900,3,8,.375,5,9,14,5,2,3,0,3,21,28.2,6,Onyeka Okongwu
282,56,2025-02-20,ATL,,ORL,"L, 108-114",*,29:38,4,8,.500,0,2,.000,4,6,.667,.500,3,4,.750,2,5,7,3,0,1,2,4,11,8.7,1,Onyeka Okongwu
283,57,2025-02-23,ATL,,DET,"L, 143-148",*,30:07,5,10,.500,0,1,.000,5,9,.556,.500,6,8,.750,4,5,9,6,0,0,0,2,16,17.9,-3,Onyeka Okongwu
284,58,2025-02-24,ATL,,MIA,"W, 98-86",*,28:54,7,10,.700,2,3,.667,5,7,.714,.800,1,2,.500,1,7,8,3,2,0,2,1,17,16.9,10,Onyeka Okongwu
285,59,2025-02-26,ATL,@,MIA,"L, 109-131",*,31:49,6,15,.400,1,2,.500,5,13,.385,.433,0,1,.000,5,4,9,3,1,2,2,1,13,11.3,-3,Onyeka Okongwu
286,60,2025-02-28,ATL,,OKC,"L, 119-135",*,34:32,9,12,.750,1,2,.500,8,10,.800,.792,4,4,1.000,2,11,13,2,0,1,3,4,23,20.4,-2,Onyeka Okongwu
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Onyeka Okongwu
287,61,2025-03-03,ATL,@,MEM,"W, 132-130",*,31:50,8,12,.667,0,1,.000,8,11,.727,.667,0,2,.000,5,7,12,2,1,1,1,3,16,16.5,11,Onyeka Okongwu
288,62,2025-03-04,ATL,,MIL,"L, 121-127",*,27:28,3,7,.429,0,1,.000,3,6,.500,.429,0,0,,3,6,9,2,1,2,1,4,6,7.4,-9,Onyeka Okongwu
289,63,2025-03-06,ATL,,IND,"W, 124-118",*,34:24,7,8,.875,0,1,.000,7,7,1.000,.875,6,7,.857,4,9,13,2,1,1,0,2,20,24.6,11,Onyeka Okongwu
290,64,2025-03-08,ATL,,IND,"W, 120-118",*,31:50,7,12,.583,0,1,.000,7,11,.636,.583,2,2,1.000,8,8,16,2,3,3,2,2,16,22.1,4,Onyeka Okongwu
291,65,2025-03-10,ATL,,PHI,"W, 132-123",*,29:51,6,9,.667,3,3,1.000,3,6,.500,.833,0,0,,3,2,5,3,0,0,1,2,15,14.1,0,Onyeka Okongwu
292,66,2025-03-12,ATL,,CHO,"W, 123-110",*,30:30,3,12,.250,1,3,.333,2,9,.222,.292,0,0,,7,3,10,1,0,0,0,5,7,4.3,9,Onyeka Okongwu
293,67,2025-03-14,ATL,,LAC,"L, 98-121",*,31:39,6,10,.600,0,1,.000,6,9,.667,.600,6,6,1.000,4,6,10,3,1,3,0,1,18,22.8,-16,Onyeka Okongwu
294,68,2025-03-16,ATL,@,BRK,"L, 114-122",*,32:27,7,11,.636,1,2,.500,6,9,.667,.682,6,7,.857,2,13,15,1,3,3,1,3,21,24.6,9,Onyeka Okongwu
295,69,2025-03-18,ATL,@,CHO,"W, 134-102",*,27:07,5,10,.500,3,6,.500,2,4,.500,.650,2,2,1.000,2,8,10,3,3,0,1,4,15,16.3,35,Onyeka Okongwu
296,70,2025-03-22,ATL,,GSW,"W, 124-115",*,33:59,10,16,.625,2,3,.667,8,13,.615,.688,0,0,,3,9,12,6,0,2,2,3,22,22.0,1,Onyeka Okongwu
297,71,2025-03-23,ATL,,PHI,"W, 132-119",*,29:05,6,7,.857,1,1,1.000,5,6,.833,.929,1,2,.500,1,8,9,2,2,1,3,5,14,13.3,15,Onyeka Okongwu
298,72,2025-03-25,ATL,@,HOU,"L, 114-121",*,38:24,6,14,.429,2,4,.500,4,10,.400,.500,0,0,,5,10,15,3,0,0,1,4,14,12.6,4,Onyeka Okongwu
299,73,2025-03-27,ATL,@,MIA,"L, 112-122",*,34:23,6,12,.500,1,4,.250,5,8,.625,.542,2,2,1.000,2,7,9,0,2,0,2,1,15,12.1,-8,Onyeka Okongwu
300,74,2025-03-30,ATL,@,MIL,"W, 145-124",*,30:30,4,8,.500,1,4,.250,3,4,.750,.563,4,4,1.000,2,8,10,3,1,0,1,4,13,13.3,21,Onyeka Okongwu
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Onyeka Okongwu
301,75,2025-04-01,ATL,,POR,"L, 113-127",*,32:50,4,8,.500,0,3,.000,4,5,.800,.500,4,5,.800,2,4,6,3,0,1,1,3,12,10.8,-24,Onyeka Okongwu
302,76,2025-04-02,ATL,@,DAL,"L, 118-120",*,40:06,7,15,.467,1,4,.250,6,11,.545,.500,5,7,.714,3,11,14,2,2,2,1,3,20,19.5,6,Onyeka Okongwu
303,77,2025-04-05,ATL,,NYK,"L, 105-121",*,27:13,2,4,.500,0,2,.000,2,2,1.000,.500,2,4,.500,1,4,5,2,1,0,4,4,6,1.9,-27,Onyeka Okongwu
304,78,2025-04-06,ATL,,UTA,"W, 147-134",*,36:56,12,18,.667,2,5,.400,10,13,.769,.722,1,1,1.000,4,8,12,3,0,1,2,2,27,24.4,16,Onyeka Okongwu
305,79,2025-04-08,ATL,@,ORL,"L, 112-119",*,40:13,9,17,.529,4,7,.571,5,10,.500,.647,8,8,1.000,7,7,14,4,3,0,2,4,30,30.9,-6,Onyeka Okongwu
306,80,2025-04-10,ATL,@,BRK,"W, 133-109",*,33:22,5,7,.714,1,2,.500,4,5,.800,.786,3,4,.750,1,14,15,2,0,0,2,2,14,14.2,18,Onyeka Okongwu
307,81,2025-04-11,ATL,@,PHI,"W, 124-110",*,29:27,2,7,.286,0,3,.000,2,4,.500,.286,0,0,,1,7,8,1,1,1,4,5,4,-0.9,1,Onyeka Okongwu
,82,2025-04-13,ATL,,ORL,"W, 117-105",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Onyeka Okongwu
10,1,2024-10-22,NYK,@,BOS,"L, 109-132",,02:47,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,Jacob Toppin
11,2,2024-10-25,NYK,,IND,"W, 123-98",,02:08,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,Jacob Toppin
,3,2024-10-28,NYK,,CLE,"L, 104-110",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,4,2024-10-30,NYK,@,MIA,"W, 116-107",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jacob Toppin
12,5,2024-11-01,NYK,@,DET,"W, 128-98",,05:06,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,1,1,1,0,0,0,0,2,2.7,0,Jacob Toppin
,6,2024-11-04,NYK,@,HOU,"L, 97-109",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,7,2024-11-06,NYK,@,ATL,"L, 116-121",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,8,2024-11-08,NYK,,MIL,"W, 116-94",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,9,2024-11-10,NYK,@,IND,"L, 121-132",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,10,2024-11-12,NYK,@,PHI,"W, 111-99",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,11,2024-11-13,NYK,,CHI,"L, 123-124",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,12,2024-11-15,NYK,,BRK,"W, 124-122",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,13,2024-11-17,NYK,,BRK,"W, 114-104",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
13,14,2024-11-18,NYK,,WAS,"W, 134-106",,02:40,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,0,0,1.0,-5,Jacob Toppin
14,15,2024-11-20,NYK,@,PHO,"W, 138-122",,01:43,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,Jacob Toppin
,16,2024-11-23,NYK,@,UTA,"L, 106-121",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,17,2024-11-25,NYK,@,DEN,"W, 145-118",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,18,2024-11-27,NYK,@,DAL,"L, 114-129",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,19,2024-11-29,NYK,@,CHO,"W, 99-98",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jacob Toppin
15,20,2024-12-01,NYK,,NOP,"W, 118-85",,05:03,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-5,Jacob Toppin
,21,2024-12-03,NYK,,ORL,"W, 121-106",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
16,22,2024-12-05,NYK,,CHO,"W, 125-101",,01:30,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,Jacob Toppin
,23,2024-12-07,NYK,,DET,"L, 111-120",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,24,2024-12-09,NYK,@,TOR,"W, 113-108",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,25,2024-12-11,NYK,,ATL,"L, 100-108",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,26,2024-12-15,NYK,@,ORL,"W, 100-91",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,27,2024-12-19,NYK,@,MIN,"W, 133-107",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
,28,2024-12-21,NYK,@,NOP,"W, 104-93",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Toppin
